rank,article,views,date,project
1,מיוחד:חיפוש,16812,2026-09-20,he.wikipedia
2,עמוד_ראשי,11948,2026-09-20,he.wikipedia
3,נווה_צוף,6546,2026-09-20,he.wikipedia
4,יום_הכיפורים,5583,2026-09-20,he.wikipedia
5,ליזי_בורדן,4680,2026-09-20,he.wikipedia
6,פרשת_אלאור_אזריה,4189,2026-09-20,he.wikipedia
7,גדעון_קוץ,3243,2026-09-20,he.wikipedia
8,כל_נדרי,2853,2026-09-20,he.wikipedia
9,פאודה,2300,2026-09-20,he.wikipedia
10,"נז""א_(סרט)",1880,2026-09-20,he.wikipedia
11,מפלצת:_הסיפור_של_ליזי_בורדן,1726,2026-09-20,he.wikipedia
12,הפשוטע_(סדרת_טלוויזיה),1662,2026-09-20,he.wikipedia
13,סדר_תפילות_יום_הכיפורים,1540,2026-09-20,he.wikipedia
14,תשליך,1414,2026-09-20,he.wikipedia
15,יובל_אברהם,1391,2026-09-20,he.wikipedia
16,מלחמת_יום_הכיפורים,1364,2026-09-20,he.wikipedia
17,דנה_לפידות,1334,2026-09-20,he.wikipedia
18,ונתנה_תוקף,1329,2026-09-20,he.wikipedia
19,מרדכי_אוירבך,1241,2026-09-20,he.wikipedia
20,מיוחד:רשימת_המעקב,1052,2026-09-20,he.wikipedia
21,מיוחד:שינויים_אחרונים,1034,2026-09-20,he.wikipedia
22,עלי_זהב,1024,2026-09-20,he.wikipedia
23,אהרון_חליוה,996,2026-09-20,he.wikipedia
24,רחל_שור_(במאית),984,2026-09-20,he.wikipedia
25,שרית_חדד,966,2026-09-20,he.wikipedia
26,ששי_קשת,950,2026-09-20,he.wikipedia
27,גדי_איזנקוט,933,2026-09-20,he.wikipedia
28,דוד_אלעזר,907,2026-09-20,he.wikipedia
29,איילין_וורנוס,889,2026-09-20,he.wikipedia
30,אושרית_סרוסי,874,2026-09-20,he.wikipedia
31,כפרות,835,2026-09-20,he.wikipedia
32,שמואל_גונן,827,2026-09-20,he.wikipedia
33,עצמאות_(סרט),797,2026-09-20,he.wikipedia
