rank,article,views,date,project
1,עמוד_ראשי,15572,2026-09-22,he.wikipedia
2,מיוחד:חיפוש,4938,2026-09-22,he.wikipedia
3,חיים_אתגר,3745,2026-09-22,he.wikipedia
4,ליזי_בורדן,3522,2026-09-22,he.wikipedia
5,גדי_איזנקוט,2239,2026-09-22,he.wikipedia
6,אנשים_שפגשתי,2013,2026-09-22,he.wikipedia
7,סאמי_אבו_שחאדה,2004,2026-09-22,he.wikipedia
8,נחומי_יפה,1802,2026-09-22,he.wikipedia
9,בוי_ג'ורג',1786,2026-09-22,he.wikipedia
10,פאודה,1724,2026-09-22,he.wikipedia
11,הפשוטע_(סדרת_טלוויזיה),1697,2026-09-22,he.wikipedia
12,סינדי_קרופורד,1573,2026-09-22,he.wikipedia
13,לאה_אתגר,1465,2026-09-22,he.wikipedia
14,עצמאות_(סרט),1461,2026-09-22,he.wikipedia
15,גרי_מנדלבאום,1251,2026-09-22,he.wikipedia
15,"נז""א_(סרט)",1251,2026-09-22,he.wikipedia
17,מיוחד:שינויים_אחרונים,1218,2026-09-22,he.wikipedia
18,מנדלבאום_בלש_פרטי,1216,2026-09-22,he.wikipedia
19,מוטי_זוננפלד,1189,2026-09-22,he.wikipedia
20,מפלצת:_הסיפור_של_ליזי_בורדן,1166,2026-09-22,he.wikipedia
21,קופה_ראשית,1070,2026-09-22,he.wikipedia
22,יום_הכיפורים,908,2026-09-22,he.wikipedia
23,אושרית_סרוסי,902,2026-09-22,he.wikipedia
24,פרשת_אלאור_אזריה,852,2026-09-22,he.wikipedia
25,ירון_זליכה,823,2026-09-22,he.wikipedia
25,איילין_וורנוס,823,2026-09-22,he.wikipedia
27,קאיה_גרבר,787,2026-09-22,he.wikipedia
28,בנימין_נתניהו,781,2026-09-22,he.wikipedia
29,הבחירות_לכנסת_העשרים_ושש,777,2026-09-22,he.wikipedia
30,סוכות,776,2026-09-22,he.wikipedia
31,ישראל,748,2026-09-22,he.wikipedia
32,מיוחד:רשימת_המעקב,747,2026-09-22,he.wikipedia
33,ארבעת_המינים,730,2026-09-22,he.wikipedia
34,טבח_שבעה_באוקטובר,722,2026-09-22,he.wikipedia
34,יובל_אברהם,722,2026-09-22,he.wikipedia
36,סולימאן_מסוודה,712,2026-09-22,he.wikipedia
37,מתן_חלק,701,2026-09-22,he.wikipedia
38,עופר_וינטר,692,2026-09-22,he.wikipedia
39,אהוד_אולמרט,655,2026-09-22,he.wikipedia
40,חנוך_דאום,642,2026-09-22,he.wikipedia
41,יוני_שרון,620,2026-09-22,he.wikipedia
42,אלה_ביטי,618,2026-09-22,he.wikipedia
43,דנה_לפידות,615,2026-09-22,he.wikipedia
44,מלחמת_חרבות_ברזל,594,2026-09-22,he.wikipedia
44,עלי_זהב,594,2026-09-22,he.wikipedia
46,זוהרן_ממדאני,592,2026-09-22,he.wikipedia
47,שון_סופטי,590,2026-09-22,he.wikipedia
48,מלחמת_יום_הכיפורים,576,2026-09-22,he.wikipedia
49,היקום_הקולנועי_של_מארוול,574,2026-09-22,he.wikipedia
50,דור_ה-Z,571,2026-09-22,he.wikipedia
51,חן_רוטמן,559,2026-09-22,he.wikipedia
52,יועז_הנדל,541,2026-09-22,he.wikipedia
