rank,article,views,date,project
1,Wikipedia:Portada,416722,2026-09-22,es.wikipedia
2,Especial:Buscar,104772,2026-09-22,es.wikipedia
3,Lizzie_Borden,98647,2026-09-22,es.wikipedia
4,Cindy_Crawford,21730,2026-09-22,es.wikipedia
5,Aileen_Wuornos,21492,2026-09-22,es.wikipedia
6,Monstruo:_la_historia_de_Lizzie_Borden,18573,2026-09-22,es.wikipedia
7,Aleks_Syntek,14956,2026-09-22,es.wikipedia
8,La_bola_negra_(película),13287,2026-09-22,es.wikipedia
9,Hayden_Panettiere,12840,2026-09-22,es.wikipedia
10,Malú,12524,2026-09-22,es.wikipedia
11,Rande_Gerber,12161,2026-09-22,es.wikipedia
12,Ella_Beatty,11037,2026-09-22,es.wikipedia
13,Resident_Evil_(película_de_2026),10331,2026-09-22,es.wikipedia
14,Tabla_periódica_de_los_elementos,10158,2026-09-22,es.wikipedia
15,Arroba_(símbolo),10048,2026-09-22,es.wikipedia
16,Radio_AM_750,9130,2026-09-22,es.wikipedia
17,Susy_Aponte,8863,2026-09-22,es.wikipedia
18,Rafael_Rodríguez_Rapún,8754,2026-09-22,es.wikipedia
19,ChatGPT,8736,2026-09-22,es.wikipedia
20,Kaia_Gerber,8131,2026-09-22,es.wikipedia
21,Atentados_del_11_de_septiembre_de_2001,7927,2026-09-22,es.wikipedia
22,La_Terremoto_de_Alcorcón,7554,2026-09-22,es.wikipedia
23,Nicole_Neumann,7545,2026-09-22,es.wikipedia
24,Juegos_Suramericanos_de_2026,7466,2026-09-22,es.wikipedia
25,Charlie_Hunnam,7036,2026-09-22,es.wikipedia
26,Cautiva_(miniserie),6152,2026-09-22,es.wikipedia
27,Nance_O'Neil,5920,2026-09-22,es.wikipedia
28,Vicky_Krieps,5795,2026-09-22,es.wikipedia
29,Mohamed_VI_de_Marruecos,5787,2026-09-22,es.wikipedia
30,Coyote_vs._Acme,5647,2026-09-22,es.wikipedia
31,22_de_septiembre,5393,2026-09-22,es.wikipedia
32,Ferran_Torres,5383,2026-09-22,es.wikipedia
33,España,5336,2026-09-22,es.wikipedia
34,Orlando_Letelier,5198,2026-09-22,es.wikipedia
35,Ed_Gein,5190,2026-09-22,es.wikipedia
36,Benjamín_Noval,5110,2026-09-22,es.wikipedia
37,Pornografía,4875,2026-09-22,es.wikipedia
38,Vito_Quiles,4837,2026-09-22,es.wikipedia
39,JC_Reyes,4744,2026-09-22,es.wikipedia
40,Tino_Casal,4697,2026-09-22,es.wikipedia
41,Independencia_de_México,4662,2026-09-22,es.wikipedia
42,Álex_Padilla,4606,2026-09-22,es.wikipedia
43,Lionel_Messi,4547,2026-09-22,es.wikipedia
44,XXX,4465,2026-09-22,es.wikipedia
45,Presley_Gerber,4422,2026-09-22,es.wikipedia
46,Día_Internacional_de_la_Paz,4414,2026-09-22,es.wikipedia
47,Estados_Unidos,4402,2026-09-22,es.wikipedia
48,Caso_Lindsay_Clancy,4294,2026-09-22,es.wikipedia
49,Erzsébet_Báthory,4270,2026-09-22,es.wikipedia
50,Bandera_de_Europa,4269,2026-09-22,es.wikipedia
51,Yom_Kipur,4243,2026-09-22,es.wikipedia
52,Shakira,4221,2026-09-22,es.wikipedia
53,Adriana_Abenia,4204,2026-09-22,es.wikipedia
54,Bed_and_breakfast,4118,2026-09-22,es.wikipedia
55,Annette_Bening,4021,2026-09-22,es.wikipedia
56,Guitarricadelafuente,4007,2026-09-22,es.wikipedia
57,Donald_Trump,3996,2026-09-22,es.wikipedia
58,Fútbol,3982,2026-09-22,es.wikipedia
59,Warren_Beatty,3873,2026-09-22,es.wikipedia
60,Monstruo_(serie_de_televisión),3836,2026-09-22,es.wikipedia
61,Pepe_de_Lucía,3811,2026-09-22,es.wikipedia
62,María_Teresa_Fernández_de_la_Vega,3803,2026-09-22,es.wikipedia
63,Ceuta,3750,2026-09-22,es.wikipedia
64,Federico_García_Lorca,3746,2026-09-22,es.wikipedia
65,Ernesto_Laguardia,3695,2026-09-22,es.wikipedia
66,Rebecca_Hall,3629,2026-09-22,es.wikipedia
67,Anexo:Fútbol_en_los_Juegos_Suramericanos_de_2026,3599,2026-09-22,es.wikipedia
68,Alexítico,3589,2026-09-22,es.wikipedia
69,La_Odisea_(película_de_2026),3477,2026-09-22,es.wikipedia
70,Miguel_Bernardeau,3454,2026-09-22,es.wikipedia
71,Leopardus_tilcayo,3452,2026-09-22,es.wikipedia
72,Tulio_Crespi,3445,2026-09-22,es.wikipedia
73,YouTube,3410,2026-09-22,es.wikipedia
74,León_XIV,3405,2026-09-22,es.wikipedia
75,Google,3402,2026-09-22,es.wikipedia
76,Sarah_Paulson,3378,2026-09-22,es.wikipedia
77,Jeffrey_Dahmer,3367,2026-09-22,es.wikipedia
78,Equinoccio,3364,2026-09-22,es.wikipedia
79,Cristiano_Ronaldo,3356,2026-09-22,es.wikipedia
80,Paola_Rojas,3333,2026-09-22,es.wikipedia
81,Richard_Gere,3298,2026-09-22,es.wikipedia
82,Ibogaína,3273,2026-09-22,es.wikipedia
83,Joaquín_Guzmán_Loera,3207,2026-09-22,es.wikipedia
84,Eduardo_Costantini,3200,2026-09-22,es.wikipedia
85,Zohran_Mamdani,3184,2026-09-22,es.wikipedia
86,México,3170,2026-09-22,es.wikipedia
87,Lalla_Salma,3124,2026-09-22,es.wikipedia
88,Marruecos,3110,2026-09-22,es.wikipedia
89,Luis_Miguel,3090,2026-09-22,es.wikipedia
90,Mujer_de_Putifar,3086,2026-09-22,es.wikipedia
91,Anexo:Películas_con_las_mayores_recaudaciones,3082,2026-09-22,es.wikipedia
92,Carlos_III_del_Reino_Unido,3031,2026-09-22,es.wikipedia
93,Heart_of_the_Beast,3030,2026-09-22,es.wikipedia
94,Leo_Rey,2963,2026-09-22,es.wikipedia
95,Carlos_Alonso,2950,2026-09-22,es.wikipedia
96,Enrique_VIII_de_Inglaterra,2943,2026-09-22,es.wikipedia
97,La_leyenda_de_Lizzie_Borden,2930,2026-09-22,es.wikipedia
98,"Beverly_Hills,_90210",2922,2026-09-22,es.wikipedia
99,Raphinha,2919,2026-09-22,es.wikipedia
100,Verónica_Cangemi,2915,2026-09-22,es.wikipedia
101,Sarah_Santaolalla,2881,2026-09-22,es.wikipedia
102,Mulay_Hasán,2815,2026-09-22,es.wikipedia
103,Marie_Curie,2803,2026-09-22,es.wikipedia
104,Miguel_Hidalgo_y_Costilla,2786,2026-09-22,es.wikipedia
105,El_escándalo_(serie_de_televisión),2783,2026-09-22,es.wikipedia
106,Miguel_Borja,2776,2026-09-22,es.wikipedia
107,Shannen_Doherty,2751,2026-09-22,es.wikipedia
108,Kissy_Chandiramani,2738,2026-09-22,es.wikipedia
109,Pedro_Sánchez,2727,2026-09-22,es.wikipedia
110,Caracol_Internacional,2710,2026-09-22,es.wikipedia
111,Kylian_Mbappé,2701,2026-09-22,es.wikipedia
112,Albert_Einstein,2693,2026-09-22,es.wikipedia
112,Adolf_Hitler,2693,2026-09-22,es.wikipedia
114,Linternas_(serie_de_televisión),2691,2026-09-22,es.wikipedia
115,Catedrales,2663,2026-09-22,es.wikipedia
116,Isabel_II_del_Reino_Unido,2661,2026-09-22,es.wikipedia
117,Campeonato_Mundial_de_Ciclismo_en_Ruta_de_2026,2657,2026-09-22,es.wikipedia
118,Amparo_Grisales,2641,2026-09-22,es.wikipedia
119,Pablo_Escobar,2637,2026-09-22,es.wikipedia
120,Yamid_Amat,2623,2026-09-22,es.wikipedia
121,Liga_de_Naciones_de_la_UEFA,2618,2026-09-22,es.wikipedia
122,Floricienta,2602,2026-09-22,es.wikipedia
123,Luis_Roberto_Alves,2581,2026-09-22,es.wikipedia
124,Xavi_Hernández,2577,2026-09-22,es.wikipedia
125,Inteligencia_artificial,2569,2026-09-22,es.wikipedia
126,La_bola_negra,2543,2026-09-22,es.wikipedia
127,Claudia_Sheinbaum,2540,2026-09-22,es.wikipedia
128,Argentina,2509,2026-09-22,es.wikipedia
129,Mirtha_Legrand,2500,2026-09-22,es.wikipedia
130,Mario_Osuna,2490,2026-09-22,es.wikipedia
131,Frida_Kahlo,2479,2026-09-22,es.wikipedia
132,Cristóbal_Colón,2407,2026-09-22,es.wikipedia
133,Wilhelmus,2406,2026-09-22,es.wikipedia
134,Sionismo,2396,2026-09-22,es.wikipedia
135,La_Noche_(banda),2390,2026-09-22,es.wikipedia
136,Especial:CambiosRecientes,2387,2026-09-22,es.wikipedia
137,Pornhub,2386,2026-09-22,es.wikipedia
138,Copa_Mundial_Femenina_de_Fútbol_Sub-20_de_2026,2381,2026-09-22,es.wikipedia
139,Bibiana_Fernández,2379,2026-09-22,es.wikipedia
140,Delcy_Rodríguez,2367,2026-09-22,es.wikipedia
140,Otoño,2367,2026-09-22,es.wikipedia
142,Wikipedia,2361,2026-09-22,es.wikipedia
