rank,article,views,date,project
1,Portal:Huvudsida,105208,2026-09-23,sv.wikipedia
2,Lizzie_Borden,10210,2026-09-23,sv.wikipedia
3,Special:Sök,7838,2026-09-23,sv.wikipedia
4,Carolina_Neurath,4888,2026-09-23,sv.wikipedia
5,Dawit_Isaak,3682,2026-09-23,sv.wikipedia
6,Allra,3464,2026-09-23,sv.wikipedia
7,John_Coltrane,3055,2026-09-23,sv.wikipedia
8,Monica_Forsberg,3001,2026-09-23,sv.wikipedia
9,Mohamed_Abdukardir_Ali,2794,2026-09-23,sv.wikipedia
10,Höstdagjämningen,2695,2026-09-23,sv.wikipedia
11,Nooshi_Dadgostar,2473,2026-09-23,sv.wikipedia
12,Pierre_Bengtsson,2136,2026-09-23,sv.wikipedia
13,Aileen_Wuornos,2132,2026-09-23,sv.wikipedia
14,Peter_Jöback,1894,2026-09-23,sv.wikipedia
15,Maria_Forsberg,1889,2026-09-23,sv.wikipedia
16,Harvey_Weinstein,1608,2026-09-23,sv.wikipedia
17,Carolina_Gynning,1532,2026-09-23,sv.wikipedia
18,Prinsessan_Astrid_av_Norge,1376,2026-09-23,sv.wikipedia
19,Hayden_Panettiere,1299,2026-09-23,sv.wikipedia
20,Kjell_Bergqvist,1294,2026-09-23,sv.wikipedia
21,Special:Senaste_ändringar,1247,2026-09-23,sv.wikipedia
22,Sverige,1245,2026-09-23,sv.wikipedia
23,Malaysia,1136,2026-09-23,sv.wikipedia
23,Hasse_Andersson,1136,2026-09-23,sv.wikipedia
25,Cecilia_von_der_Esch,1123,2026-09-23,sv.wikipedia
26,Karl_X_Gustavs_polska_krig,1088,2026-09-23,sv.wikipedia
27,Eritrea,1035,2026-09-23,sv.wikipedia
28,Betlehem_Isaak,989,2026-09-23,sv.wikipedia
29,Slaget_vid_Poltava,988,2026-09-23,sv.wikipedia
30,Vänsterpartiet,921,2026-09-23,sv.wikipedia
31,Per_Engdahl,901,2026-09-23,sv.wikipedia
32,Döden_vid_fjorden,897,2026-09-23,sv.wikipedia
33,Cissi_Wallin,886,2026-09-23,sv.wikipedia
34,Andreas_Norlén,873,2026-09-23,sv.wikipedia
35,Lars-Inge_Svartenbrandt,861,2026-09-23,sv.wikipedia
36,Laurinska_huset,850,2026-09-23,sv.wikipedia
37,Avlidna_2026,799,2026-09-23,sv.wikipedia
38,Jennie_Nilsson,792,2026-09-23,sv.wikipedia
39,Riksdagsvalet_i_Sverige_2026,786,2026-09-23,sv.wikipedia
40,Rob_Pilatus,758,2026-09-23,sv.wikipedia
41,Georg_Carl_von_Döbeln,729,2026-09-23,sv.wikipedia
42,Andreas_Almgren,728,2026-09-23,sv.wikipedia
43,23_september,715,2026-09-23,sv.wikipedia
44,Nationella_operativa_avdelningen,682,2026-09-23,sv.wikipedia
45,Elizabeth_Holmes,666,2026-09-23,sv.wikipedia
46,Christer_Lindarw,644,2026-09-23,sv.wikipedia
47,Miriam_Haley,642,2026-09-23,sv.wikipedia
48,Borlänge,627,2026-09-23,sv.wikipedia
48,Carl-Oskar_Bohlin,627,2026-09-23,sv.wikipedia
50,Över_Atlanten,625,2026-09-23,sv.wikipedia
51,Katrin_Zytomierska,624,2026-09-23,sv.wikipedia
52,Nalin_Baksi,615,2026-09-23,sv.wikipedia
53,Resan_till_Piemonte,613,2026-09-23,sv.wikipedia
54,Gråstarr,610,2026-09-23,sv.wikipedia
55,Hugo_Larsson_(fotbollsspelare),604,2026-09-23,sv.wikipedia
56,Simona_Mohamsson,589,2026-09-23,sv.wikipedia
57,Peter_Siepen,586,2026-09-23,sv.wikipedia
58,Atilla_Yoldas,585,2026-09-23,sv.wikipedia
59,Robert_De_Niro,582,2026-09-23,sv.wikipedia
60,Aje_Philipson,580,2026-09-23,sv.wikipedia
61,Karljohanssvamp,579,2026-09-23,sv.wikipedia
62,Bayeuxtapeten,576,2026-09-23,sv.wikipedia
63,Ed_Gein,572,2026-09-23,sv.wikipedia
64,I_dur_och_skur,566,2026-09-23,sv.wikipedia
65,Magdalena_Andersson,565,2026-09-23,sv.wikipedia
66,Lista_över_Sveriges_tätorter,560,2026-09-23,sv.wikipedia
67,Elektriska_standarder_i_världen,559,2026-09-23,sv.wikipedia
68,Fredrik_Reinfeldt,556,2026-09-23,sv.wikipedia
69,Millennium_(bokserie),555,2026-09-23,sv.wikipedia
70,Anis_Don_Demina,549,2026-09-23,sv.wikipedia
71,Anders_Hansen,548,2026-09-23,sv.wikipedia
71,Dogge_Doggelito,548,2026-09-23,sv.wikipedia
73,Ulf_Kristersson,541,2026-09-23,sv.wikipedia
74,Alice_Dadgostar,540,2026-09-23,sv.wikipedia
75,Daniel_Berlin_(krögare),537,2026-09-23,sv.wikipedia
75,Ingvar_Kamprad,537,2026-09-23,sv.wikipedia
77,Bitterballen,534,2026-09-23,sv.wikipedia
78,Ida_Gabrielsson,532,2026-09-23,sv.wikipedia
79,Lista_över_namnsdagar_i_Sverige_i_datumordning,531,2026-09-23,sv.wikipedia
80,Carl_Bildt,526,2026-09-23,sv.wikipedia
81,Wikipedia:Kontakt,525,2026-09-23,sv.wikipedia
82,Isa_Östling,524,2026-09-23,sv.wikipedia
83,Laleh,521,2026-09-23,sv.wikipedia
84,Ann-Britt_Ryd_Pettersson,517,2026-09-23,sv.wikipedia
85,Pernilla_Zethraeus,516,2026-09-23,sv.wikipedia
85,Ebba_Busch,516,2026-09-23,sv.wikipedia
87,Carl-Johan_Malmberg,515,2026-09-23,sv.wikipedia
88,Arin_Karapet,513,2026-09-23,sv.wikipedia
89,Jonas_Lagerström,510,2026-09-23,sv.wikipedia
90,Kina,508,2026-09-23,sv.wikipedia
90,Milli_Vanilli,508,2026-09-23,sv.wikipedia
92,Ola_Forssmed,505,2026-09-23,sv.wikipedia
93,Stockholm,504,2026-09-23,sv.wikipedia
93,Malte_Gårdinger,504,2026-09-23,sv.wikipedia
95,Somalia,501,2026-09-23,sv.wikipedia
95,Rodri,501,2026-09-23,sv.wikipedia
97,Linda_Lindorff,499,2026-09-23,sv.wikipedia
98,Donald_Trump,489,2026-09-23,sv.wikipedia
99,Toppig_giftspindling,487,2026-09-23,sv.wikipedia
100,Carl_XVI_Gustaf,485,2026-09-23,sv.wikipedia
101,Mellanårsval_i_USA,475,2026-09-23,sv.wikipedia
102,Henrik_Schyffert,473,2026-09-23,sv.wikipedia
103,Kebnekaise,456,2026-09-23,sv.wikipedia
104,Poltava,451,2026-09-23,sv.wikipedia
105,Patrik_Wålemark,447,2026-09-23,sv.wikipedia
105,Sverigedemokraterna,447,2026-09-23,sv.wikipedia
107,Opinionsundersökningar_inför_riksdagsvalet_i_Sverige_2026,444,2026-09-23,sv.wikipedia
107,El_Niño,444,2026-09-23,sv.wikipedia
109,Filip_Berg,443,2026-09-23,sv.wikipedia
110,Ella_Langley,442,2026-09-23,sv.wikipedia
111,Kajsa_Fredholm,441,2026-09-23,sv.wikipedia
112,Toppslätskivling,440,2026-09-23,sv.wikipedia
113,Sveriges_riksdags_talman,439,2026-09-23,sv.wikipedia
114,Jettböle,435,2026-09-23,sv.wikipedia
115,Ella_Beatty,431,2026-09-23,sv.wikipedia
116,Danny_Saucedo,430,2026-09-23,sv.wikipedia
117,Terjärv,426,2026-09-23,sv.wikipedia
118,Demokratiindex,422,2026-09-23,sv.wikipedia
119,Kartell,421,2026-09-23,sv.wikipedia
120,Semestertestarna,419,2026-09-23,sv.wikipedia
121,Harald_V_av_Norge,411,2026-09-23,sv.wikipedia
122,Gunnar_Strömmer,410,2026-09-23,sv.wikipedia
122,Prinsessan_Ragnhild_av_Norge,410,2026-09-23,sv.wikipedia
124,"Diana,_prinsessa_av_Wales",409,2026-09-23,sv.wikipedia
125,Sydafrika,407,2026-09-23,sv.wikipedia
126,Märtha_av_Sverige,406,2026-09-23,sv.wikipedia
126,Jonas_Gardell,406,2026-09-23,sv.wikipedia
128,Viktor_Johansson_(fotbollsspelare),405,2026-09-23,sv.wikipedia
129,Jeffrey_Dahmer,400,2026-09-23,sv.wikipedia
130,Ted_Bundy,396,2026-09-23,sv.wikipedia
131,Gustav_IV_Adolf,394,2026-09-23,sv.wikipedia
132,Yrrol,393,2026-09-23,sv.wikipedia
133,EPA-traktor,392,2026-09-23,sv.wikipedia
133,Karin_Smirnoff_(född_1964),392,2026-09-23,sv.wikipedia
135,Aberdeen,391,2026-09-23,sv.wikipedia
136,Sveriges_statsminister,390,2026-09-23,sv.wikipedia
137,Fredrika_Bremer,387,2026-09-23,sv.wikipedia
138,Johanna_Westman,382,2026-09-23,sv.wikipedia
139,Olof_Palme,379,2026-09-23,sv.wikipedia
140,Åsa_Wikforss,378,2026-09-23,sv.wikipedia
141,Socialdemokraterna_(Sverige),376,2026-09-23,sv.wikipedia
141,Stolt_fjällskivling,376,2026-09-23,sv.wikipedia
143,Mattias_Gardell,375,2026-09-23,sv.wikipedia
144,Fredrik_Brange,373,2026-09-23,sv.wikipedia
145,Elefanttunga,371,2026-09-23,sv.wikipedia
145,Dolly_Parton,371,2026-09-23,sv.wikipedia
147,Ebba_Kleberg_von_Sydow,370,2026-09-23,sv.wikipedia
147,Narrkantarell,370,2026-09-23,sv.wikipedia
147,Rasbiologi,370,2026-09-23,sv.wikipedia
147,Marcus_Schenkenberg,370,2026-09-23,sv.wikipedia
151,Johan_Kleberg,367,2026-09-23,sv.wikipedia
151,Mackan_Edlund,367,2026-09-23,sv.wikipedia
151,Pluto,367,2026-09-23,sv.wikipedia
154,Lista_över_kommun-_och_regionstyren_i_Sverige_2026–2030,366,2026-09-23,sv.wikipedia
155,Markoolio,363,2026-09-23,sv.wikipedia
156,Gustaf_VI_Adolf,361,2026-09-23,sv.wikipedia
156,Jordskredet_i_Gjerdrum_2020,361,2026-09-23,sv.wikipedia
158,Behrouz_Badreh,360,2026-09-23,sv.wikipedia
158,USA,360,2026-09-23,sv.wikipedia
160,Sveriges_riksdag,359,2026-09-23,sv.wikipedia
161,Alternativ_för_Sverige,357,2026-09-23,sv.wikipedia
161,Charles_Dance,357,2026-09-23,sv.wikipedia
163,Nederländerna,354,2026-09-23,sv.wikipedia
164,You_Can_See_Everything,349,2026-09-23,sv.wikipedia
165,Ahmed_Berhan,348,2026-09-23,sv.wikipedia
166,Cindy_Crawford,347,2026-09-23,sv.wikipedia
167,Elisabet_Báthory,346,2026-09-23,sv.wikipedia
168,Europa,345,2026-09-23,sv.wikipedia
169,Nour_El_Refai,344,2026-09-23,sv.wikipedia
170,Vladimir_Putin,342,2026-09-23,sv.wikipedia
171,Samir_Abu_Eid,340,2026-09-23,sv.wikipedia
172,Stefan_Löfven,339,2026-09-23,sv.wikipedia
173,Sagerska_huset,338,2026-09-23,sv.wikipedia
174,Landskap_i_Sverige,337,2026-09-23,sv.wikipedia
175,Yvonne_Ryding,336,2026-09-23,sv.wikipedia
176,Fab_Morvan,335,2026-09-23,sv.wikipedia
176,Förrädarna,335,2026-09-23,sv.wikipedia
178,Uefa_Nations_League,334,2026-09-23,sv.wikipedia
178,Riksdagsvalet_i_Sverige_2022,334,2026-09-23,sv.wikipedia
180,Arbogafallet,332,2026-09-23,sv.wikipedia
181,Göran_Persson,331,2026-09-23,sv.wikipedia
181,Alice_Babs,331,2026-09-23,sv.wikipedia
181,11_september-attackerna,331,2026-09-23,sv.wikipedia
184,Jimmie_Åkesson,330,2026-09-23,sv.wikipedia
185,Kompaniet_(TV-program),327,2026-09-23,sv.wikipedia
186,Diagnoser,326,2026-09-23,sv.wikipedia
187,Eddie_Meduza,323,2026-09-23,sv.wikipedia
188,Povel_Ramel,322,2026-09-23,sv.wikipedia
188,Michael_Jackson,322,2026-09-23,sv.wikipedia
190,Oscar_Jöback,321,2026-09-23,sv.wikipedia
190,Selma_Lagerlöf,321,2026-09-23,sv.wikipedia
192,Moderaterna,318,2026-09-23,sv.wikipedia
193,Anders_Ygeman,316,2026-09-23,sv.wikipedia
193,Bruce_Springsteen,316,2026-09-23,sv.wikipedia
195,Lista_över_svenska_idiomatiska_uttryck,311,2026-09-23,sv.wikipedia
196,Europe,310,2026-09-23,sv.wikipedia
196,Elisabeth_Thand_Ringqvist,310,2026-09-23,sv.wikipedia
198,"Charles_Spencer,_9:e_earl_Spencer",309,2026-09-23,sv.wikipedia
198,Oscar_II,309,2026-09-23,sv.wikipedia
200,Lista_över_Sveriges_kommuner,308,2026-09-23,sv.wikipedia
201,Jackie_Ferm,307,2026-09-23,sv.wikipedia
202,Periodiska_systemet,306,2026-09-23,sv.wikipedia
202,Isaias_Afwerki,306,2026-09-23,sv.wikipedia
204,Astrid_Lindgren,304,2026-09-23,sv.wikipedia
204,Thomas_Bodström,304,2026-09-23,sv.wikipedia
204,Karl_XIV_Johan,304,2026-09-23,sv.wikipedia
204,Lista_över_USA:s_presidenter,304,2026-09-23,sv.wikipedia
208,Lista_över_talmän_i_Sveriges_riksdag,302,2026-09-23,sv.wikipedia
209,Robert_Gustafsson,300,2026-09-23,sv.wikipedia
209,Gustaf_Thörn_(musiker),300,2026-09-23,sv.wikipedia
209,Gustav_Vasa,300,2026-09-23,sv.wikipedia
212,Maria_Lapenkova,299,2026-09-23,sv.wikipedia
212,Lista_över_äppelsorter,299,2026-09-23,sv.wikipedia
214,Megic_Mike,297,2026-09-23,sv.wikipedia
214,Adolf_Hitler,297,2026-09-23,sv.wikipedia
216,Dackarna,296,2026-09-23,sv.wikipedia
217,Hilary_Duff,294,2026-09-23,sv.wikipedia
218,Ryssland,293,2026-09-23,sv.wikipedia
218,Karl_XII,293,2026-09-23,sv.wikipedia
220,Melania_Trump,292,2026-09-23,sv.wikipedia
220,Grekiska_alfabetet,292,2026-09-23,sv.wikipedia
222,Erik_Haag,291,2026-09-23,sv.wikipedia
223,Woody_Harrelson,290,2026-09-23,sv.wikipedia
223,Det_forntida_Egyptens_gudar,290,2026-09-23,sv.wikipedia
223,Julia_Frändfors,290,2026-09-23,sv.wikipedia
223,Trattkantarell,290,2026-09-23,sv.wikipedia
227,Zlatan_Ibrahimović,289,2026-09-23,sv.wikipedia
227,Svalbard,289,2026-09-23,sv.wikipedia
227,Tjärna_Ängar,289,2026-09-23,sv.wikipedia
230,Göteborg,288,2026-09-23,sv.wikipedia
230,Gary_Busey,288,2026-09-23,sv.wikipedia
232,John_Hood,287,2026-09-23,sv.wikipedia
233,Sarah_Paulson,286,2026-09-23,sv.wikipedia
234,Mobland,285,2026-09-23,sv.wikipedia
234,Jemen,285,2026-09-23,sv.wikipedia
236,Matthew_McConaughey,284,2026-09-23,sv.wikipedia
237,Storbritannien,283,2026-09-23,sv.wikipedia
237,Gustaf_V,283,2026-09-23,sv.wikipedia
237,Fredrik_Kempe,283,2026-09-23,sv.wikipedia
237,Leif_Andrée,283,2026-09-23,sv.wikipedia
241,Samir_Badran,282,2026-09-23,sv.wikipedia
241,Lista_över_grundämnen,282,2026-09-23,sv.wikipedia
243,Stig_Dagerman,281,2026-09-23,sv.wikipedia
243,Veronica_Maggio,281,2026-09-23,sv.wikipedia
245,Digger_(2026),277,2026-09-23,sv.wikipedia
245,Zara_Larsson,277,2026-09-23,sv.wikipedia
245,Kristofer_Hivju,277,2026-09-23,sv.wikipedia
245,C.-H._Hermansson,277,2026-09-23,sv.wikipedia
249,Centerpartiet,276,2026-09-23,sv.wikipedia
250,Tidöavtalet,272,2026-09-23,sv.wikipedia
250,Joey_Tempest,272,2026-09-23,sv.wikipedia
252,Messiah_Hallberg,271,2026-09-23,sv.wikipedia
253,Johan_Falk_(filmer),270,2026-09-23,sv.wikipedia
253,Gustav_II_Adolf,270,2026-09-23,sv.wikipedia
253,Leni_Riefenstahl,270,2026-09-23,sv.wikipedia
256,Ulf_Larsson,268,2026-09-23,sv.wikipedia
256,Magdalena_Graaf,268,2026-09-23,sv.wikipedia
256,"The_Odyssey_(film,_2026)",268,2026-09-23,sv.wikipedia
259,Uganda,265,2026-09-23,sv.wikipedia
259,Kent_Ekeroth,265,2026-09-23,sv.wikipedia
259,Pontus_Gårdinger,265,2026-09-23,sv.wikipedia
259,Tina_Modotti,265,2026-09-23,sv.wikipedia
263,Konspirationsteorier_om_11_september-attackerna,263,2026-09-23,sv.wikipedia
264,Alexander_Pärleros,262,2026-09-23,sv.wikipedia
264,Anton_Tjechov,262,2026-09-23,sv.wikipedia
264,Måns_Zelmerlöw,262,2026-09-23,sv.wikipedia
267,Örebropartiet,261,2026-09-23,sv.wikipedia
267,Thomas_Ravelli,261,2026-09-23,sv.wikipedia
267,Jonas_Sjöstedt,261,2026-09-23,sv.wikipedia
270,Linnéa_Wikblad,260,2026-09-23,sv.wikipedia
271,Annette_Bening,259,2026-09-23,sv.wikipedia
271,Svenska_Hockeyligan,259,2026-09-23,sv.wikipedia
273,Grönland,258,2026-09-23,sv.wikipedia
273,Arkipelag_(film),258,2026-09-23,sv.wikipedia
273,Alice_Teodorescu_Måwe,258,2026-09-23,sv.wikipedia
276,Ingela_Forsman,257,2026-09-23,sv.wikipedia
276,Lars_Ohly,257,2026-09-23,sv.wikipedia
