rank,article,views,date,project
1,Portal:Huvudsida,104459,2026-09-20,sv.wikipedia
2,Lizzie_Borden,21061,2026-09-20,sv.wikipedia
3,Andreas_Almgren,6125,2026-09-20,sv.wikipedia
4,Special:Sök,6090,2026-09-20,sv.wikipedia
5,Tove_Lo,5824,2026-09-20,sv.wikipedia
6,EPA-traktor,5528,2026-09-20,sv.wikipedia
7,Efva_Attling,5453,2026-09-20,sv.wikipedia
8,Isa_Östling,5180,2026-09-20,sv.wikipedia
9,Ernst_Billgren,3911,2026-09-20,sv.wikipedia
10,P.C._Jersild,3527,2026-09-20,sv.wikipedia
11,Danny_Saucedo,3254,2026-09-20,sv.wikipedia
12,Aileen_Wuornos,3179,2026-09-20,sv.wikipedia
13,E.M.D.,2945,2026-09-20,sv.wikipedia
14,Elsa_Billgren,2937,2026-09-20,sv.wikipedia
15,Bayeuxtapeten,2870,2026-09-20,sv.wikipedia
16,Mattias_Andréasson,2409,2026-09-20,sv.wikipedia
17,Erik_Segerstedt,2111,2026-09-20,sv.wikipedia
18,Tilda_Törnqvist,2097,2026-09-20,sv.wikipedia
19,Marcus_Schenkenberg,2085,2026-09-20,sv.wikipedia
20,Linda_Lampenius,1988,2026-09-20,sv.wikipedia
21,Eva_Dahlgren,1925,2026-09-20,sv.wikipedia
22,Karljohanssvamp,1759,2026-09-20,sv.wikipedia
23,Carolina_Gynning,1758,2026-09-20,sv.wikipedia
24,Halvmaraton,1675,2026-09-20,sv.wikipedia
25,Laurinska_huset,1650,2026-09-20,sv.wikipedia
26,Döden_vid_fjorden,1571,2026-09-20,sv.wikipedia
27,Niklas_Strömstedt,1560,2026-09-20,sv.wikipedia
28,Joey_Tempest,1533,2026-09-20,sv.wikipedia
29,Europe,1518,2026-09-20,sv.wikipedia
30,Rachel_Mohlin,1480,2026-09-20,sv.wikipedia
31,Alternativ_för_Tyskland,1470,2026-09-20,sv.wikipedia
32,Riksdagsvalet_i_Sverige_2026,1431,2026-09-20,sv.wikipedia
33,Katrin_Zytomierska,1426,2026-09-20,sv.wikipedia
34,Sem_Bloom,1422,2026-09-20,sv.wikipedia
34,Helene_Billgren,1422,2026-09-20,sv.wikipedia
36,Nooshi_Dadgostar,1419,2026-09-20,sv.wikipedia
37,Mecklenburg-Vorpommern,1409,2026-09-20,sv.wikipedia
38,Megic_Mike,1390,2026-09-20,sv.wikipedia
39,Arantxa_Alvarez,1373,2026-09-20,sv.wikipedia
40,Erik_Haag,1334,2026-09-20,sv.wikipedia
41,Aslög,1270,2026-09-20,sv.wikipedia
42,Special:Senaste_ändringar,1256,2026-09-20,sv.wikipedia
43,Lars_Leijonborg,1221,2026-09-20,sv.wikipedia
44,Sverige,1220,2026-09-20,sv.wikipedia
45,Lennart_Widerström,1160,2026-09-20,sv.wikipedia
