rank,article,views,date,project
1,Portal:Huvudsida,101718,2026-09-22,sv.wikipedia
2,Lizzie_Borden,12349,2026-09-22,sv.wikipedia
3,Special:Sök,8959,2026-09-22,sv.wikipedia
4,Mohamed_Abdukardir_Ali,4042,2026-09-22,sv.wikipedia
5,Anton_Tjechov,2484,2026-09-22,sv.wikipedia
6,Dogge_Doggelito,2354,2026-09-22,sv.wikipedia
7,Aileen_Wuornos,2244,2026-09-22,sv.wikipedia
8,Nooshi_Dadgostar,2073,2026-09-22,sv.wikipedia
9,Hayden_Panettiere,1965,2026-09-22,sv.wikipedia
10,Atilla_Yoldas,1824,2026-09-22,sv.wikipedia
11,Cecilia_von_der_Esch,1740,2026-09-22,sv.wikipedia
12,Anton_Tjechovs_bibliografi,1717,2026-09-22,sv.wikipedia
13,Nationella_operativa_avdelningen,1701,2026-09-22,sv.wikipedia
14,Carl-Oskar_Bohlin,1636,2026-09-22,sv.wikipedia
15,Special:Senaste_ändringar,1558,2026-09-22,sv.wikipedia
16,Höstdagjämningen,1412,2026-09-22,sv.wikipedia
17,Anders_Hansen,1389,2026-09-22,sv.wikipedia
18,Kategori:Enwp,1341,2026-09-22,sv.wikipedia
19,Döden_vid_fjorden,1338,2026-09-22,sv.wikipedia
20,Över_Atlanten,1334,2026-09-22,sv.wikipedia
21,Sverige,1199,2026-09-22,sv.wikipedia
22,Ior_Bock,1194,2026-09-22,sv.wikipedia
23,Lars-Inge_Svartenbrandt,1162,2026-09-22,sv.wikipedia
24,Maria_Lapenkova,1145,2026-09-22,sv.wikipedia
24,Filip_Berg,1145,2026-09-22,sv.wikipedia
26,Jan_Eliasson,1116,2026-09-22,sv.wikipedia
27,Riksdagsvalet_i_Sverige_2026,1066,2026-09-22,sv.wikipedia
28,Malte_Gårdinger,995,2026-09-22,sv.wikipedia
29,Cindy_Crawford,987,2026-09-22,sv.wikipedia
30,Vänsterpartiet,953,2026-09-22,sv.wikipedia
31,Pernilla_Zethraeus,951,2026-09-22,sv.wikipedia
32,Pia_Green,950,2026-09-22,sv.wikipedia
33,Smilla_Luuk,945,2026-09-22,sv.wikipedia
34,Andreas_Almgren,939,2026-09-22,sv.wikipedia
35,Patrik_Wålemark,926,2026-09-22,sv.wikipedia
36,Andreas_Norlén,874,2026-09-22,sv.wikipedia
37,Kategori:Alla_artiklar_som_behöver_källor,847,2026-09-22,sv.wikipedia
38,Kategori:Män,839,2026-09-22,sv.wikipedia
39,Kategori:Wikipediaartiklar_med_identifierare_från_BNF,835,2026-09-22,sv.wikipedia
40,Carl_Bildt,796,2026-09-22,sv.wikipedia
41,Åsa_Domeij,780,2026-09-22,sv.wikipedia
42,Avlidna_2026,774,2026-09-22,sv.wikipedia
43,Resan_till_Piemonte,755,2026-09-22,sv.wikipedia
44,22_september,751,2026-09-22,sv.wikipedia
45,Laleh,748,2026-09-22,sv.wikipedia
46,Onkel_Vanja,745,2026-09-22,sv.wikipedia
47,Vi_Tidaholm,714,2026-09-22,sv.wikipedia
48,Bayeuxtapeten,703,2026-09-22,sv.wikipedia
49,ASAP_Rocky,700,2026-09-22,sv.wikipedia
50,Jonas_Fagerström,673,2026-09-22,sv.wikipedia
51,Mumma,664,2026-09-22,sv.wikipedia
52,Isa_Östling,661,2026-09-22,sv.wikipedia
53,Lista_över_insjöar_i_Hultsfreds_kommun,651,2026-09-22,sv.wikipedia
54,Karljohanssvamp,642,2026-09-22,sv.wikipedia
55,Ulf_Kristersson,635,2026-09-22,sv.wikipedia
56,Ronaldo_Luís_Nazário_de_Lima,622,2026-09-22,sv.wikipedia
57,Brasse_Brännström,616,2026-09-22,sv.wikipedia
58,Borlänge,610,2026-09-22,sv.wikipedia
59,Lars_Ohly,591,2026-09-22,sv.wikipedia
60,Jennie_Nilsson,587,2026-09-22,sv.wikipedia
61,Markoolio,586,2026-09-22,sv.wikipedia
62,Ed_Gein,580,2026-09-22,sv.wikipedia
63,Thomas_Ravelli,575,2026-09-22,sv.wikipedia
64,Toppslätskivling,571,2026-09-22,sv.wikipedia
65,Tove_Lo,569,2026-09-22,sv.wikipedia
66,Två_killar_och_en_tjej,567,2026-09-22,sv.wikipedia
67,Kajsa_Fredholm,560,2026-09-22,sv.wikipedia
68,Donald_Trump,555,2026-09-22,sv.wikipedia
69,Viktor_Johansson_(fotbollsspelare),552,2026-09-22,sv.wikipedia
70,Elsa_Widding,544,2026-09-22,sv.wikipedia
71,Lista_över_namnsdagar_i_Sverige_i_datumordning,529,2026-09-22,sv.wikipedia
72,Magdalena_Andersson,527,2026-09-22,sv.wikipedia
73,Therese_Alshammar,523,2026-09-22,sv.wikipedia
74,Gunde_Svan,522,2026-09-22,sv.wikipedia
75,Simona_Mohamsson,517,2026-09-22,sv.wikipedia
76,Opinionsundersökningar_inför_riksdagsvalet_i_Sverige_2026,515,2026-09-22,sv.wikipedia
77,Dackarna,511,2026-09-22,sv.wikipedia
78,Strömsö,510,2026-09-22,sv.wikipedia
79,Magnus_Härenstam,502,2026-09-22,sv.wikipedia
80,Marcus_Schenkenberg,494,2026-09-22,sv.wikipedia
81,Ebba_Busch,491,2026-09-22,sv.wikipedia
82,Gustaf_Thörn_(musiker),486,2026-09-22,sv.wikipedia
83,Gry_Forssell,483,2026-09-22,sv.wikipedia
84,Ida_Gabrielsson,479,2026-09-22,sv.wikipedia
85,Kompaniet_(TV-program),478,2026-09-22,sv.wikipedia
86,Oscar_Töringe,477,2026-09-22,sv.wikipedia
87,Carl_XVI_Gustaf,475,2026-09-22,sv.wikipedia
87,"Diana,_prinsessa_av_Wales",475,2026-09-22,sv.wikipedia
89,Mårten_Andersson,473,2026-09-22,sv.wikipedia
89,EPA-traktor,473,2026-09-22,sv.wikipedia
91,Mellanårsval_i_USA,467,2026-09-22,sv.wikipedia
92,Christer_Lindarw,462,2026-09-22,sv.wikipedia
93,Alice_Dadgostar,461,2026-09-22,sv.wikipedia
93,Henrik_Schyffert,461,2026-09-22,sv.wikipedia
95,Demokratiindex,457,2026-09-22,sv.wikipedia
96,Stockholm,456,2026-09-22,sv.wikipedia
96,Alternativ_för_Sverige,456,2026-09-22,sv.wikipedia
98,Fredrik_Reinfeldt,454,2026-09-22,sv.wikipedia
99,Grönland,452,2026-09-22,sv.wikipedia
99,Kaia_Gerber,452,2026-09-22,sv.wikipedia
101,Somalia,446,2026-09-22,sv.wikipedia
102,11_september-attackerna,444,2026-09-22,sv.wikipedia
103,Laurinska_huset,436,2026-09-22,sv.wikipedia
103,Hedda_Stiernstedt,436,2026-09-22,sv.wikipedia
105,Sverigedemokraterna,435,2026-09-22,sv.wikipedia
106,Pontus_Gårdinger,429,2026-09-22,sv.wikipedia
107,Amineh_Kakabaveh,428,2026-09-22,sv.wikipedia
108,Alexis_Weak,422,2026-09-22,sv.wikipedia
108,Jeffrey_Dahmer,422,2026-09-22,sv.wikipedia
110,Johan_Kleberg,417,2026-09-22,sv.wikipedia
111,Förrädarna,414,2026-09-22,sv.wikipedia
112,Elisabet_Báthory,413,2026-09-22,sv.wikipedia
113,Joan_Jett,411,2026-09-22,sv.wikipedia
114,Jackie_Ferm,409,2026-09-22,sv.wikipedia
115,Svalbard,408,2026-09-22,sv.wikipedia
116,Ella_Beatty,407,2026-09-22,sv.wikipedia
117,Sagerska_huset,404,2026-09-22,sv.wikipedia
118,Tone_Sekelius,403,2026-09-22,sv.wikipedia
119,Landskap_i_Sverige,401,2026-09-22,sv.wikipedia
119,Lars_Green,401,2026-09-22,sv.wikipedia
119,Diagnoser,401,2026-09-22,sv.wikipedia
122,Sveriges_riksdags_talman,400,2026-09-22,sv.wikipedia
123,Peter_Siepen,398,2026-09-22,sv.wikipedia
124,Aberdeen,397,2026-09-22,sv.wikipedia
125,Mobland,395,2026-09-22,sv.wikipedia
126,Europa,393,2026-09-22,sv.wikipedia
126,Kalle_Möller,393,2026-09-22,sv.wikipedia
126,Christopher_Wollter,393,2026-09-22,sv.wikipedia
129,Elisabeth_Thand_Ringqvist,391,2026-09-22,sv.wikipedia
130,Erik_Haag,390,2026-09-22,sv.wikipedia
130,Riksdagsvalet_i_Sverige_2022,390,2026-09-22,sv.wikipedia
132,Sveriges_statsminister,388,2026-09-22,sv.wikipedia
133,Carolina_Gynning,386,2026-09-22,sv.wikipedia
133,Katrin_Zytomierska,386,2026-09-22,sv.wikipedia
133,Lars_Leijonborg,386,2026-09-22,sv.wikipedia
136,Socialdemokraterna_(Sverige),384,2026-09-22,sv.wikipedia
136,John_Mellberg,384,2026-09-22,sv.wikipedia
138,Henning_Mankell,382,2026-09-22,sv.wikipedia
138,Aliette_Opheim,382,2026-09-22,sv.wikipedia
140,Kristofer_Hivju,381,2026-09-22,sv.wikipedia
141,Rebecca_Randhawa,378,2026-09-22,sv.wikipedia
142,Kategori:Pjäser_av_Anton_Tjechov,377,2026-09-22,sv.wikipedia
142,Marcus_Johansson,377,2026-09-22,sv.wikipedia
144,Edward_Blom,375,2026-09-22,sv.wikipedia
145,Svenska_Hockeyligan_2025/2026,369,2026-09-22,sv.wikipedia
146,Carl_Fridh_Kleberg,367,2026-09-22,sv.wikipedia
147,Charles_Dance,365,2026-09-22,sv.wikipedia
148,Jimmie_Åkesson,364,2026-09-22,sv.wikipedia
149,Olof_Palme,363,2026-09-22,sv.wikipedia
150,Martin_Kayongo-Mutumba,357,2026-09-22,sv.wikipedia
151,Roger_Samuelsson,356,2026-09-22,sv.wikipedia
151,Vladimir_Putin,356,2026-09-22,sv.wikipedia
151,Fredrika_Bremer,356,2026-09-22,sv.wikipedia
151,Alternativ_för_Tyskland,356,2026-09-22,sv.wikipedia
155,Europe,353,2026-09-22,sv.wikipedia
155,Göran_Persson,353,2026-09-22,sv.wikipedia
157,Anna_Kinberg_Batra,352,2026-09-22,sv.wikipedia
157,Megic_Mike,352,2026-09-22,sv.wikipedia
159,Stolt_fjällskivling,350,2026-09-22,sv.wikipedia
160,Sveriges_riksdag,349,2026-09-22,sv.wikipedia
161,Ebba_Kleberg_von_Sydow,348,2026-09-22,sv.wikipedia
161,Ted_Bundy,348,2026-09-22,sv.wikipedia
163,Sarah_Paulson,346,2026-09-22,sv.wikipedia
164,Centerpartiet,344,2026-09-22,sv.wikipedia
165,Ulf_Larsson,343,2026-09-22,sv.wikipedia
166,Julia_Svan,342,2026-09-22,sv.wikipedia
167,Kalle_Zackari_Wahlström,340,2026-09-22,sv.wikipedia
168,Samir_Badran,338,2026-09-22,sv.wikipedia
168,Pia_Hultgren,338,2026-09-22,sv.wikipedia
170,Efva_Attling,335,2026-09-22,sv.wikipedia
171,USA,334,2026-09-22,sv.wikipedia
172,Martina_Haag,333,2026-09-22,sv.wikipedia
173,Irma_Lehtosalo,329,2026-09-22,sv.wikipedia
174,Adolf_Hitler,328,2026-09-22,sv.wikipedia
175,Alieu_Njie,327,2026-09-22,sv.wikipedia
175,Dolly_Parton,327,2026-09-22,sv.wikipedia
177,Wladimir_Klitschko,326,2026-09-22,sv.wikipedia
178,Wikipedia:Bybrunnen,325,2026-09-22,sv.wikipedia
179,Joey_Tempest,323,2026-09-22,sv.wikipedia
180,Svenska_Hockeyligan,321,2026-09-22,sv.wikipedia
181,Warren_Beatty,317,2026-09-22,sv.wikipedia
181,Wikipedia:Kontakt,317,2026-09-22,sv.wikipedia
181,Eddie_Meduza,317,2026-09-22,sv.wikipedia
184,Uefa_Nations_League,316,2026-09-22,sv.wikipedia
185,Ernst_Billgren,315,2026-09-22,sv.wikipedia
186,"Charles_Spencer,_9:e_earl_Spencer",314,2026-09-22,sv.wikipedia
187,Zlatan_Ibrahimović,312,2026-09-22,sv.wikipedia
188,Leila_Ali_Elmi,311,2026-09-22,sv.wikipedia
188,Eva_Remaeus,311,2026-09-22,sv.wikipedia
190,Mecklenburg-Vorpommern,310,2026-09-22,sv.wikipedia
191,Tre_systrar,309,2026-09-22,sv.wikipedia
191,BT_Kemi,309,2026-09-22,sv.wikipedia
193,Yasin_Ayari,308,2026-09-22,sv.wikipedia
193,Rakel_Benér,308,2026-09-22,sv.wikipedia
193,Leopardus_tilcayo,308,2026-09-22,sv.wikipedia
196,Hans_Fahlén,307,2026-09-22,sv.wikipedia
196,Större_dagsvärmare,307,2026-09-22,sv.wikipedia
196,"Lista_över_musikaliska_former,_stilar_och_genrer",307,2026-09-22,sv.wikipedia
199,Astrid_Lindgren,306,2026-09-22,sv.wikipedia
199,Periodiska_systemet,306,2026-09-22,sv.wikipedia
201,Roger_Moore,305,2026-09-22,sv.wikipedia
201,Zara_Larsson,305,2026-09-22,sv.wikipedia
201,Lista_över_kommun-_och_regionstyren_i_Sverige_2026–2030,305,2026-09-22,sv.wikipedia
204,Moderaterna,304,2026-09-22,sv.wikipedia
205,Ann_Zacharias,303,2026-09-22,sv.wikipedia
205,Brigitte_Bardot,303,2026-09-22,sv.wikipedia
207,Gustav_Vasa,302,2026-09-22,sv.wikipedia
207,Birgitta_Ed,302,2026-09-22,sv.wikipedia
209,Kent_Ekeroth,301,2026-09-22,sv.wikipedia
210,Allan_Pettersson,300,2026-09-22,sv.wikipedia
211,Rachel_Mohlin,299,2026-09-22,sv.wikipedia
211,Helena_Bergström,299,2026-09-22,sv.wikipedia
213,Annette_Bening,297,2026-09-22,sv.wikipedia
213,Veronica_Maggio,297,2026-09-22,sv.wikipedia
215,Lars_Vilks,295,2026-09-22,sv.wikipedia
216,Lista_över_USA:s_presidenter,294,2026-09-22,sv.wikipedia
216,Liberalerna,294,2026-09-22,sv.wikipedia
218,William_Shakespeare,291,2026-09-22,sv.wikipedia
218,Resultat_i_val_till_Sveriges_riksdag,291,2026-09-22,sv.wikipedia
218,Cristiano_Ronaldo,291,2026-09-22,sv.wikipedia
221,Jens_Wålemark,290,2026-09-22,sv.wikipedia
221,Nour_El_Refai,290,2026-09-22,sv.wikipedia
223,Konspirationsteorier_om_11_september-attackerna,289,2026-09-22,sv.wikipedia
223,Messiah_Hallberg,289,2026-09-22,sv.wikipedia
225,Hans_Corell,286,2026-09-22,sv.wikipedia
226,Magnus_Hedman,285,2026-09-22,sv.wikipedia
226,Boko_Yout,285,2026-09-22,sv.wikipedia
228,Toppig_giftspindling,284,2026-09-22,sv.wikipedia
228,Sydney_Sweeney,284,2026-09-22,sv.wikipedia
230,Göran_Lindberg_(polis),283,2026-09-22,sv.wikipedia
230,Oliver_Wahlstrom,283,2026-09-22,sv.wikipedia
232,Kategori:Wikipediaartiklar_med_identifierare_från_GND,282,2026-09-22,sv.wikipedia
232,Lista_över_svenska_idiomatiska_uttryck,282,2026-09-22,sv.wikipedia
234,Måns_Zelmerlöw,281,2026-09-22,sv.wikipedia
235,Kristian_Luuk,280,2026-09-22,sv.wikipedia
236,Narrkantarell,277,2026-09-22,sv.wikipedia
236,Kategori:Wikipediaartiklar_med_identifierare_från_MusicBrainz,277,2026-09-22,sv.wikipedia
238,Charlie_Hunnam,276,2026-09-22,sv.wikipedia
238,Markus_Allard,276,2026-09-22,sv.wikipedia
240,The_Gentlemen_(TV-serie),274,2026-09-22,sv.wikipedia
241,Karl_XII,272,2026-09-22,sv.wikipedia
241,Kategori:Wikipediaartiklar_med_identifierare_från_LibrisXL,272,2026-09-22,sv.wikipedia
241,Hannes_Hervieu,272,2026-09-22,sv.wikipedia
241,Göteborg,272,2026-09-22,sv.wikipedia
241,Salem_Al_Fakir,272,2026-09-22,sv.wikipedia
241,Jonas_Sjöstedt,272,2026-09-22,sv.wikipedia
247,Miljöpartiet,271,2026-09-22,sv.wikipedia
248,Suwałkikorridoren,270,2026-09-22,sv.wikipedia
248,Melania_Trump,270,2026-09-22,sv.wikipedia
248,Lista_över_Sveriges_tätorter,270,2026-09-22,sv.wikipedia
251,Paradise_Hotel_Sverige,269,2026-09-22,sv.wikipedia
251,Olivia_Schough,269,2026-09-22,sv.wikipedia
253,Sogn,268,2026-09-22,sv.wikipedia
253,Riksdagsvalet_i_Sverige_2018,268,2026-09-22,sv.wikipedia
255,Lotta_Lundgren,267,2026-09-22,sv.wikipedia
255,Joakim_Nergelius,267,2026-09-22,sv.wikipedia
255,Julia_Dufvenius,267,2026-09-22,sv.wikipedia
258,Julmust,266,2026-09-22,sv.wikipedia
258,Kategori:Ej_uppdaterad-samtliga,266,2026-09-22,sv.wikipedia
260,Gustaf_VI_Adolf,264,2026-09-22,sv.wikipedia
261,David_Lagercrantz,263,2026-09-22,sv.wikipedia
261,Jhonas_Enroth,263,2026-09-22,sv.wikipedia
263,Gustav_II_Adolf,262,2026-09-22,sv.wikipedia
263,Elitserien_i_speedway,262,2026-09-22,sv.wikipedia
263,Michael_Jackson,262,2026-09-22,sv.wikipedia
263,Stig_Dagerman,262,2026-09-22,sv.wikipedia
263,Speedway,262,2026-09-22,sv.wikipedia
268,Gustav_Kasselstrand,261,2026-09-22,sv.wikipedia
268,Max_Martin,261,2026-09-22,sv.wikipedia
270,Noel_Gunler,260,2026-09-22,sv.wikipedia
271,Tommy_Zethraeus,259,2026-09-22,sv.wikipedia
272,Tills_döden_skiljer_oss,258,2026-09-22,sv.wikipedia
273,Tidöavtalet,257,2026-09-22,sv.wikipedia
274,Örebropartiet,256,2026-09-22,sv.wikipedia
274,Dejan_Kulusevski,256,2026-09-22,sv.wikipedia
274,Rihanna,256,2026-09-22,sv.wikipedia
274,Tjärna_Ängar,256,2026-09-22,sv.wikipedia
278,Ryssland,255,2026-09-22,sv.wikipedia
278,Kategori:Alla_artiklar_som_behöver_enstaka_källor,255,2026-09-22,sv.wikipedia
280,Hamlet,254,2026-09-22,sv.wikipedia
280,Lars_Kepler,254,2026-09-22,sv.wikipedia
280,Stefan_Löfven,254,2026-09-22,sv.wikipedia
283,Kategori:Samtliga_artiklar_med_när-mallar,253,2026-09-22,sv.wikipedia
284,Von_der_Esch,252,2026-09-22,sv.wikipedia
