rank,article,views,date,project
1,Halaman_Utama,19699,2026-09-25,id.wikipedia
2,Istimewa:Pencarian,10609,2026-09-25,id.wikipedia
3,Luke_Vickery,6150,2026-09-25,id.wikipedia
4,Amanda_Rigby,3627,2026-09-25,id.wikipedia
5,Aries_Marsudiyanto,3536,2026-09-25,id.wikipedia
6,Guruh_Soekarnoputra,3498,2026-09-25,id.wikipedia
7,Ombudsman_Republik_Indonesia,3017,2026-09-25,id.wikipedia
8,Sekawan_Limo_2:_Gunung_Klawih,2687,2026-09-25,id.wikipedia
9,Gibran_Rakabuming_Raka,2531,2026-09-25,id.wikipedia
10,Badan_Pengendalian_Pembangunan_dan_Investigasi_Khusus,2495,2026-09-25,id.wikipedia
11,Tenggelamnya_KM_Virgo_Transport_8,2331,2026-09-25,id.wikipedia
12,Piala_Perbara_FIFA_2026,2317,2026-09-25,id.wikipedia
13,Tim_nasional_sepak_bola_Indonesia,2194,2026-09-25,id.wikipedia
14,Hong_Kong,2153,2026-09-25,id.wikipedia
15,Indonesia,2092,2026-09-25,id.wikipedia
16,Festival_Pertengahan_Musim_Gugur,1958,2026-09-25,id.wikipedia
17,Agus_Andrianto,1954,2026-09-25,id.wikipedia
18,Andi_Syamsuddin_Arsyad,1854,2026-09-25,id.wikipedia
19,Liga_Negara_UEFA,1835,2026-09-25,id.wikipedia
20,Aris_Marsudiyanto,1792,2026-09-25,id.wikipedia
21,Zaki_Ubaidillah,1753,2026-09-25,id.wikipedia
22,Andre_Taulany,1742,2026-09-25,id.wikipedia
23,Pesta_Olahraga_Asia_2026,1726,2026-09-25,id.wikipedia
24,Denny_Indrayana,1716,2026-09-25,id.wikipedia
25,Inna_lillahi_wa_inna_ilaihi_raji'un,1679,2026-09-25,id.wikipedia
26,Ferdy_Sambo,1642,2026-09-25,id.wikipedia
27,John_Herdman,1505,2026-09-25,id.wikipedia
28,Sitti_Husniah_Talenrang,1486,2026-09-25,id.wikipedia
29,Bachtiar_Chamsyah,1454,2026-09-25,id.wikipedia
30,Muhammad_Fadil_Imran,1445,2026-09-25,id.wikipedia
31,Pembunuhan_Faradila_Amalia_Najwa,1376,2026-09-25,id.wikipedia
32,Tirta_Mandira_Hudhi,1372,2026-09-25,id.wikipedia
33,Purbaya_Yudhi_Sadewa,1345,2026-09-25,id.wikipedia
34,Ole_Romeny,1282,2026-09-25,id.wikipedia
35,Jepang,1269,2026-09-25,id.wikipedia
36,Sara_Wijayanto,1246,2026-09-25,id.wikipedia
37,Hendra_Kurniawan,1213,2026-09-25,id.wikipedia
38,KRI_Sriwijaya_(100),1179,2026-09-25,id.wikipedia
39,Prabowo_Subianto,1150,2026-09-25,id.wikipedia
40,Suahasil_Nazara,1094,2026-09-25,id.wikipedia
41,Mitchell_Baker,1087,2026-09-25,id.wikipedia
42,"Ibu,_Bagaimana_Aku_Tanpamu?",1080,2026-09-25,id.wikipedia
43,Terikat_Janji,1065,2026-09-25,id.wikipedia
44,Yulia_Rachman,1027,2026-09-25,id.wikipedia
45,D'Academy_(musim_8),1024,2026-09-25,id.wikipedia
46,Ragnar_Oratmangoen,1006,2026-09-25,id.wikipedia
