rank,article,views,date,project
1,Amanda_Rigby,35912,2026-09-21,id.wikipedia
2,Halaman_Utama,19210,2026-09-21,id.wikipedia
3,Andre_Taulany,13936,2026-09-21,id.wikipedia
4,Istimewa:Pencarian,12980,2026-09-21,id.wikipedia
5,Susilo_Nugroho,6011,2026-09-21,id.wikipedia
6,Hasan_Abdullah_Sahal,4820,2026-09-21,id.wikipedia
7,Hong_Kong,4128,2026-09-21,id.wikipedia
8,Purbaya_Yudhi_Sadewa,3931,2026-09-21,id.wikipedia
9,Inna_lillahi_wa_inna_ilaihi_raji'un,3441,2026-09-21,id.wikipedia
10,Givina_Lukita_Dewi,3074,2026-09-21,id.wikipedia
11,Mario_Caesar,3039,2026-09-21,id.wikipedia
12,D'Academy_(musim_8),2924,2026-09-21,id.wikipedia
13,Suahasil_Nazara,2867,2026-09-21,id.wikipedia
14,Pondok_Modern_Darussalam_Gontor,2665,2026-09-21,id.wikipedia
15,Sirajudin_Lasena,2630,2026-09-21,id.wikipedia
16,The_Scandal_(seri_televisi_2026),2282,2026-09-21,id.wikipedia
17,Nusron_Wahid,2217,2026-09-21,id.wikipedia
18,Fendy_Pradana,2173,2026-09-21,id.wikipedia
19,Ahmad_Sahal,2017,2026-09-21,id.wikipedia
20,Indonesia,1799,2026-09-21,id.wikipedia
21,Moreno_Soeprapto,1721,2026-09-21,id.wikipedia
22,Kangen_Band,1600,2026-09-21,id.wikipedia
23,Java_United_FC,1428,2026-09-21,id.wikipedia
24,Berkas:Signature_Purbaya_Yudhi_Sadewa.png,1312,2026-09-21,id.wikipedia
25,Prabowo_Subianto,1304,2026-09-21,id.wikipedia
26,Pesta_Olahraga_Asia_2026,1273,2026-09-21,id.wikipedia
27,Jepang,1237,2026-09-21,id.wikipedia
28,"Ibu,_Bagaimana_Aku_Tanpamu?",1209,2026-09-21,id.wikipedia
29,Hengki_Haryadi,1159,2026-09-21,id.wikipedia
30,Terikat_Janji,1095,2026-09-21,id.wikipedia
31,Imam_Zarkasyi,1092,2026-09-21,id.wikipedia
32,Soekarno,1036,2026-09-21,id.wikipedia
33,Tenggelamnya_KM_Virgo_Transport_8,1017,2026-09-21,id.wikipedia
34,Amal_Fathullah_Zarkasyi,972,2026-09-21,id.wikipedia
35,Uus,947,2026-09-21,id.wikipedia
36,Berkas:Peta_indonesia.jpg,923,2026-09-21,id.wikipedia
37,Danny_Setiawan,886,2026-09-21,id.wikipedia
38,Film_B,863,2026-09-21,id.wikipedia
39,Djaka_Budi_Utama,850,2026-09-21,id.wikipedia
40,Istri_Satu-Satunya,840,2026-09-21,id.wikipedia
41,Video_viral,835,2026-09-21,id.wikipedia
42,Daftar_Bupati_Bolaang_Mongondow_Utara,831,2026-09-21,id.wikipedia
43,XNXX,812,2026-09-21,id.wikipedia
44,Daftar_acara_SCTV,807,2026-09-21,id.wikipedia
45,Badan_Penyelidik_Usaha-Usaha_Persiapan_Kemerdekaan,806,2026-09-21,id.wikipedia
46,XXXX_(bir),805,2026-09-21,id.wikipedia
47,Kapal_induk_Italia_Giuseppe_Garibaldi,800,2026-09-21,id.wikipedia
48,Andi_Syamsuddin_Arsyad,784,2026-09-21,id.wikipedia
49,Uuѕ_(pelawak),769,2026-09-21,id.wikipedia
50,Daftar_film_Indonesia_tahun_2026,762,2026-09-21,id.wikipedia
51,Gibran_Rakabuming_Raka,761,2026-09-21,id.wikipedia
52,Informatika,758,2026-09-21,id.wikipedia
53,Tan_Malaka,743,2026-09-21,id.wikipedia
54,Nana_(penyanyi),742,2026-09-21,id.wikipedia
55,Muhammad_Bari_Alfarizi,741,2026-09-21,id.wikipedia
56,The_Prediksi,734,2026-09-21,id.wikipedia
57,X_(media_sosial),711,2026-09-21,id.wikipedia
58,Facebook,706,2026-09-21,id.wikipedia
59,B._J._Habibie,700,2026-09-21,id.wikipedia
60,Sudaryono,680,2026-09-21,id.wikipedia
61,Pramono_Anung,676,2026-09-21,id.wikipedia
61,Istimewa:Perubahan_terbaru,676,2026-09-21,id.wikipedia
63,Berkas:XHamster_logo.svg,672,2026-09-21,id.wikipedia
64,Asal_usul_nama_Wonosobo,670,2026-09-21,id.wikipedia
65,Dodhy_Hardiyanto,661,2026-09-21,id.wikipedia
66,Abdullah_Syukri_Zarkasyi,660,2026-09-21,id.wikipedia
67,Sri_Mulyani,655,2026-09-21,id.wikipedia
68,Karim_Benzema,643,2026-09-21,id.wikipedia
69,Piagam_Jakarta,636,2026-09-21,id.wikipedia
69,Mohammad_Aditya_Pontoh,636,2026-09-21,id.wikipedia
71,Soemitro_Djojohadikoesoemo,622,2026-09-21,id.wikipedia
72,Cinta_Seluas_Samudra,615,2026-09-21,id.wikipedia
73,Andika_Mahesa,600,2026-09-21,id.wikipedia
73,Berkas:TOTO_logo.svg,600,2026-09-21,id.wikipedia
75,Alexis_Mac_Allister,596,2026-09-21,id.wikipedia
76,Zainuddin_Fannanie,595,2026-09-21,id.wikipedia
77,Film_porno,580,2026-09-21,id.wikipedia
78,Panitia_Sembilan,579,2026-09-21,id.wikipedia
79,Raihaanun,575,2026-09-21,id.wikipedia
80,Yan_Diomande,572,2026-09-21,id.wikipedia
80,Sherly_Tjoanda,572,2026-09-21,id.wikipedia
82,Susilo_Bambang_Yudhoyono,567,2026-09-21,id.wikipedia
83,Denny_Indrayana,563,2026-09-21,id.wikipedia
83,Berkas:National_emblem_of_Indonesia_Garuda_Pancasila.svg,563,2026-09-21,id.wikipedia
85,Ghost_in_the_Cell,558,2026-09-21,id.wikipedia
86,Sengkolo:_Petaka_Satu_Suro,557,2026-09-21,id.wikipedia
87,Mesin_slot,556,2026-09-21,id.wikipedia
88,Irwan_Mussry,555,2026-09-21,id.wikipedia
89,Wikipedia,551,2026-09-21,id.wikipedia
90,Amran_Sulaiman,550,2026-09-21,id.wikipedia
91,Mohammad_Hatta,545,2026-09-21,id.wikipedia
92,Putri_Pewaris,544,2026-09-21,id.wikipedia
93,DuckDuckGo,538,2026-09-21,id.wikipedia
94,Teddy_Indra_Wijaya,534,2026-09-21,id.wikipedia
95,XHamster,524,2026-09-21,id.wikipedia
96,Natalius_Pigai,519,2026-09-21,id.wikipedia
97,XXx:_Return_of_Xander_Cage,518,2026-09-21,id.wikipedia
97,Hashim_Djojohadikusumo,518,2026-09-21,id.wikipedia
99,Joko_Widodo,512,2026-09-21,id.wikipedia
99,Enzo_Maresca,512,2026-09-21,id.wikipedia
101,Asha_Assuncao,505,2026-09-21,id.wikipedia
102,Soeharto,503,2026-09-21,id.wikipedia
103,Kejar_Tayang,501,2026-09-21,id.wikipedia
104,Agus_Subiyanto,497,2026-09-21,id.wikipedia
104,Marcelinho_Carioca,497,2026-09-21,id.wikipedia
106,Ferdy_Sambo,495,2026-09-21,id.wikipedia
107,Yerusalem,491,2026-09-21,id.wikipedia
107,Undang-Undang_Dasar_Negara_Republik_Indonesia_Tahun_1945,491,2026-09-21,id.wikipedia
109,Wulan_Guritno,487,2026-09-21,id.wikipedia
109,Raphinha,487,2026-09-21,id.wikipedia
111,Mirwan_Suwarso,486,2026-09-21,id.wikipedia
112,Pornografi_anak,483,2026-09-21,id.wikipedia
113,Zainudin_Fananie,482,2026-09-21,id.wikipedia
114,Pemilihan_umum_Bupati_Bolaang_Mongondow_Utara_2024,480,2026-09-21,id.wikipedia
115,Rustam_Wijaya,474,2026-09-21,id.wikipedia
116,Penis_manusia,471,2026-09-21,id.wikipedia
117,Pancasila,469,2026-09-21,id.wikipedia
117,Resal_Octavian,469,2026-09-21,id.wikipedia
119,Bahasa_Indonesia,467,2026-09-21,id.wikipedia
120,Skandal_video_seks_Ariel,463,2026-09-21,id.wikipedia
121,Yandex,462,2026-09-21,id.wikipedia
121,Tumbal_Proyek,462,2026-09-21,id.wikipedia
123,Assalamualaikum,460,2026-09-21,id.wikipedia
124,"Tuhan,_Benarkah_Kau_Mendengarku?",456,2026-09-21,id.wikipedia
125,Tunggu_Aku_Sukses_Nanti,454,2026-09-21,id.wikipedia
126,Isenmulang_Kalteng_FC,452,2026-09-21,id.wikipedia
126,Amerika_Serikat,452,2026-09-21,id.wikipedia
128,YouTube,450,2026-09-21,id.wikipedia
129,Ikhwan_Tanamal,449,2026-09-21,id.wikipedia
130,Velove_Vexia,446,2026-09-21,id.wikipedia
131,Dedi_Mulyadi,444,2026-09-21,id.wikipedia
132,Surya_Insomnia,441,2026-09-21,id.wikipedia
133,Toto_(permainan),440,2026-09-21,id.wikipedia
134,Tragedi_Tante_Sex,436,2026-09-21,id.wikipedia
135,Segitiga_Bermuda,435,2026-09-21,id.wikipedia
136,Mata_angin,429,2026-09-21,id.wikipedia
136,Listyo_Sigit_Prabowo,429,2026-09-21,id.wikipedia
138,Sengkolo:_Malam_Satu_Suro,427,2026-09-21,id.wikipedia
139,Raisa,426,2026-09-21,id.wikipedia
140,A_Love_Other_Than_Yours,425,2026-09-21,id.wikipedia
140,Dewi_Gita,425,2026-09-21,id.wikipedia
142,Agus_Harimurti_Yudhoyono,423,2026-09-21,id.wikipedia
143,Tante_Sonya,422,2026-09-21,id.wikipedia
144,P,421,2026-09-21,id.wikipedia
145,Gerakan_30_September,418,2026-09-21,id.wikipedia
146,Proklamasi_Kemerdekaan_Indonesia,414,2026-09-21,id.wikipedia
147,Lionel_Messi,413,2026-09-21,id.wikipedia
148,Cristiano_Ronaldo,412,2026-09-21,id.wikipedia
148,Wajah_Cinta_yang_Lain,412,2026-09-21,id.wikipedia
150,Luke_Vickery,411,2026-09-21,id.wikipedia
151,Agustiar_Sabran,410,2026-09-21,id.wikipedia
151,Google,410,2026-09-21,id.wikipedia
153,Bola_voli,409,2026-09-21,id.wikipedia
154,"Four_Hands,_Two_Sonatas",407,2026-09-21,id.wikipedia
