rank,article,views,date,project
1,Wikipedia:Strona_główna,130447,2026-09-20,pl.wikipedia
2,Lizzie_Borden,42522,2026-09-20,pl.wikipedia
3,Filip_Chajzer,35303,2026-09-20,pl.wikipedia
4,Łukasz_Gibała,27814,2026-09-20,pl.wikipedia
5,Mistrzostwa_Europy_w_Piłce_Siatkowej_Mężczyzn_2026,25619,2026-09-20,pl.wikipedia
6,Specjalna:Szukaj,15973,2026-09-20,pl.wikipedia
7,Izabela_Kuna,14536,2026-09-20,pl.wikipedia
8,Stefan_Friedmann,14107,2026-09-20,pl.wikipedia
9,Jasper_Sołtysiewicz,11345,2026-09-20,pl.wikipedia
10,Lalka_(powieść),10820,2026-09-20,pl.wikipedia
11,Zygmunt_Chajzer,9244,2026-09-20,pl.wikipedia
12,Krzysztof_Kwiatkowski_(aktor),8843,2026-09-20,pl.wikipedia
13,Maryla_Rodowicz,8812,2026-09-20,pl.wikipedia
14,Kuba_Badach,8421,2026-09-20,pl.wikipedia
15,Helena_Englert,8292,2026-09-20,pl.wikipedia
16,Joanna_Jędrzejczyk,7500,2026-09-20,pl.wikipedia
17,Aleksandra_Kwaśniewska,6879,2026-09-20,pl.wikipedia
18,Mandaryna,6221,2026-09-20,pl.wikipedia
19,Marek_Modzelewski,5987,2026-09-20,pl.wikipedia
20,Wikipedia:Wiki_Lubi_Zabytki_2026,5884,2026-09-20,pl.wikipedia
21,Jan_Englert,5593,2026-09-20,pl.wikipedia
22,Lalka_(serial_telewizyjny_2026),5387,2026-09-20,pl.wikipedia
23,Aileen_Wuornos,5298,2026-09-20,pl.wikipedia
24,Sandra_Drzymalska,5292,2026-09-20,pl.wikipedia
25,Republika_Środkowoafrykańska,4961,2026-09-20,pl.wikipedia
26,Wiktoria_Gąsiewska,4841,2026-09-20,pl.wikipedia
27,Eliza_Orzeszkowa,4482,2026-09-20,pl.wikipedia
28,Lalka_(film_2026),4433,2026-09-20,pl.wikipedia
29,Beata_Ścibakówna,4291,2026-09-20,pl.wikipedia
30,Polska,4257,2026-09-20,pl.wikipedia
