rank,article,views,date,project
1,Pagina_principale,257143,2026-09-25,it.wikipedia
2,Dove_Cameron,44612,2026-09-25,it.wikipedia
3,Speciale:Ricerca,28514,2026-09-25,it.wikipedia
4,Alessandro_Romano_(calciatore_2006),27720,2026-09-25,it.wikipedia
5,Lizzie_Borden,26810,2026-09-25,it.wikipedia
6,Carlo_Acutis,26797,2026-09-25,it.wikipedia
7,Diego_Coppola,25838,2026-09-25,it.wikipedia
8,Simone_Annicchiarico,24320,2026-09-25,it.wikipedia
9,Mika_Godts,17175,2026-09-25,it.wikipedia
10,Pietro_Taricone,16870,2026-09-25,it.wikipedia
11,UEFA_Nations_League,16504,2026-09-25,it.wikipedia
12,Nicolò_Cambiaghi,15372,2026-09-25,it.wikipedia
13,Damiano_David,14040,2026-09-25,it.wikipedia
14,Mark_van_Bommel,13724,2026-09-25,it.wikipedia
15,Theodore_Kaczynski,12881,2026-09-25,it.wikipedia
16,Susan_Sarandon,11752,2026-09-25,it.wikipedia
17,Omicidio_di_Federico_Aldrovandi,10844,2026-09-25,it.wikipedia
18,Vite_sospese,10588,2026-09-25,it.wikipedia
19,Laver_Cup,10165,2026-09-25,it.wikipedia
20,Familiar_Touch,9201,2026-09-25,it.wikipedia
21,Roberto_Mancini,8525,2026-09-25,it.wikipedia
22,David_Alaba,8417,2026-09-25,it.wikipedia
23,Kasia_Smutniak,7929,2026-09-25,it.wikipedia
24,Follemente,7586,2026-09-25,it.wikipedia
25,Issa_Doumbia_(calciatore),7487,2026-09-25,it.wikipedia
26,Aileen_Wuornos,7421,2026-09-25,it.wikipedia
27,Marina_La_Rosa,7232,2026-09-25,it.wikipedia
28,Walter_Chiari,7146,2026-09-25,it.wikipedia
29,Aeroporto_di_Milano-Malpensa,6866,2026-09-25,it.wikipedia
30,Silvia_D'Amico,6850,2026-09-25,it.wikipedia
31,Monster_(serie_televisiva_2022),6576,2026-09-25,it.wikipedia
32,Irama,6286,2026-09-25,it.wikipedia
33,Mohamed_Ali_Zoma,6211,2026-09-25,it.wikipedia
34,Moise_Kean,6198,2026-09-25,it.wikipedia
35,Romelu_Lukaku,6171,2026-09-25,it.wikipedia
36,Alida_Chelli,5781,2026-09-25,it.wikipedia
37,Melania_Trump,5643,2026-09-25,it.wikipedia
38,Diego_Moreira,5620,2026-09-25,it.wikipedia
39,Yesterday_(film_2019),5577,2026-09-25,it.wikipedia
40,Rai,5575,2026-09-25,it.wikipedia
41,Mohamed_Alì_Zoma,5271,2026-09-25,it.wikipedia
42,Unabomber_(film),5126,2026-09-25,it.wikipedia
43,Resident_Evil_(film_2026),5085,2026-09-25,it.wikipedia
44,Scappa_-_Get_Out,5030,2026-09-25,it.wikipedia
45,Heart_of_the_Beast_-_Nel_profondo_selvaggio,4980,2026-09-25,it.wikipedia
46,Roberto_Vannacci,4915,2026-09-25,it.wikipedia
47,The_Invite_-_Il_piacere_è_tutto_nostro,4907,2026-09-25,it.wikipedia
48,UEFA_Nations_League_2026-2027,4883,2026-09-25,it.wikipedia
49,Jake_La_Furia,4799,2026-09-25,it.wikipedia
