rank,article,views,date,project
1,Wikipédia:Página_principal,136215,2026-09-22,pt.wikipedia
2,Rick_&_Renner,132049,2026-09-22,pt.wikipedia
3,Rick_Sollo,104076,2026-09-22,pt.wikipedia
4,Rick_(cantor),79509,2026-09-22,pt.wikipedia
5,Jorge_Palma,39640,2026-09-22,pt.wikipedia
6,Lizzie_Borden,33381,2026-09-22,pt.wikipedia
7,Renner_(cantor),28997,2026-09-22,pt.wikipedia
8,Renner_Reis,28141,2026-09-22,pt.wikipedia
9,Especial:Pesquisar,26294,2026-09-22,pt.wikipedia
10,Wikipédia:Wiki_Loves_Monuments_2026/Brasil/Sobre,11333,2026-09-22,pt.wikipedia
11,Zuenir_Ventura,9597,2026-09-22,pt.wikipedia
12,Urubici,7912,2026-09-22,pt.wikipedia
13,Aileen_Wuornos,7323,2026-09-22,pt.wikipedia
14,Renan_Santos,6779,2026-09-22,pt.wikipedia
15,Monte_do_Carmo,6230,2026-09-22,pt.wikipedia
16,Fotos_dos_Mamonas_Assassinas_mortos,5919,2026-09-22,pt.wikipedia
17,Bell_430,5650,2026-09-22,pt.wikipedia
18,Daniel_Vorcaro,4767,2026-09-22,pt.wikipedia
19,Pesquisas_de_opinião_para_a_eleição_presidencial_no_Brasil_em_2026,4567,2026-09-22,pt.wikipedia
20,Augusto_Cury,4454,2026-09-22,pt.wikipedia
21,Acidente_do_Bell_430_prefixo_PP-MGR_em_2026,4384,2026-09-22,pt.wikipedia
22,Luiz_Inácio_Lula_da_Silva,4270,2026-09-22,pt.wikipedia
23,Ronaldo_Caiado,4096,2026-09-22,pt.wikipedia
24,Cindy_Crawford,3958,2026-09-22,pt.wikipedia
25,Brasil,3771,2026-09-22,pt.wikipedia
26,Eleição_presidencial_no_Brasil_em_2026,3697,2026-09-22,pt.wikipedia
27,Lista_de_presidentes_do_Brasil,3572,2026-09-22,pt.wikipedia
28,Flávio_Bolsonaro,3484,2026-09-22,pt.wikipedia
29,Vicente_Palma,3478,2026-09-22,pt.wikipedia
30,Eduardo_Baptista,3328,2026-09-22,pt.wikipedia
31,Mortes_em_setembro_de_2026,3302,2026-09-22,pt.wikipedia
32,Giovanna_Gold,3285,2026-09-22,pt.wikipedia
33,Wálter_Maierovitch,3249,2026-09-22,pt.wikipedia
34,Ronaldo_Nazário,3113,2026-09-22,pt.wikipedia
35,22_de_setembro,3105,2026-09-22,pt.wikipedia
36,Trace_Brasil,3060,2026-09-22,pt.wikipedia
37,XVideos,2933,2026-09-22,pt.wikipedia
38,Hayden_Panettiere,2814,2026-09-22,pt.wikipedia
39,Jack_Haven,2723,2026-09-22,pt.wikipedia
40,Nunes_Marques,2716,2026-09-22,pt.wikipedia
41,António_Guterres,2648,2026-09-22,pt.wikipedia
42,Maurício_Mattar,2613,2026-09-22,pt.wikipedia
43,Antônio_de_Rueda,2610,2026-09-22,pt.wikipedia
44,Vanessa_Lóes,2560,2026-09-22,pt.wikipedia
45,Jair_Bolsonaro,2446,2026-09-22,pt.wikipedia
46,AMBEV,2390,2026-09-22,pt.wikipedia
47,Copa_do_Nordeste_de_Futebol_de_2026,2326,2026-09-22,pt.wikipedia
48,Rosângela_Lula_da_Silva,2258,2026-09-22,pt.wikipedia
49,Chrystian_&_Ralf,2219,2026-09-22,pt.wikipedia
50,Amanda_Françozo,2140,2026-09-22,pt.wikipedia
51,Marília_Mendonça,2092,2026-09-22,pt.wikipedia
52,Mortes_em_2026,2080,2026-09-22,pt.wikipedia
53,Gabriel_Diniz,2040,2026-09-22,pt.wikipedia
54,Fundação_Padre_Anchieta,1992,2026-09-22,pt.wikipedia
55,Zohran_Mamdani,1928,2026-09-22,pt.wikipedia
56,Sérgio_Hondjakoff,1885,2026-09-22,pt.wikipedia
57,Ulysses_Guimarães,1882,2026-09-22,pt.wikipedia
58,Ku_Klux_Klan,1877,2026-09-22,pt.wikipedia
59,André_do_Prado,1860,2026-09-22,pt.wikipedia
60,Daniel_Erthal,1836,2026-09-22,pt.wikipedia
61,Ella_Beatty,1769,2026-09-22,pt.wikipedia
62,Eleição_presidencial_no_Brasil_em_2022,1725,2026-09-22,pt.wikipedia
63,Google,1712,2026-09-22,pt.wikipedia
64,Walewska,1696,2026-09-22,pt.wikipedia
65,Ed_Gein,1673,2026-09-22,pt.wikipedia
66,Rick_&_Renner_(álbum),1661,2026-09-22,pt.wikipedia
67,Kaia_Gerber,1650,2026-09-22,pt.wikipedia
68,Quem_Ama_Cuida,1644,2026-09-22,pt.wikipedia
69,Thiago_Lacerda,1638,2026-09-22,pt.wikipedia
70,André_Mendonça,1633,2026-09-22,pt.wikipedia
71,Estados_Unidos,1603,2026-09-22,pt.wikipedia
72,São_Joaquim_(Santa_Catarina),1586,2026-09-22,pt.wikipedia
73,Marco_Rubio,1580,2026-09-22,pt.wikipedia
74,Cristiano_Ronaldo,1569,2026-09-22,pt.wikipedia
75,Guilherme_Derrite,1567,2026-09-22,pt.wikipedia
76,Rande_Gerber,1549,2026-09-22,pt.wikipedia
77,Alexandre_de_Moraes,1538,2026-09-22,pt.wikipedia
78,Avenida_Brasil_2,1534,2026-09-22,pt.wikipedia
79,Google_Chrome,1529,2026-09-22,pt.wikipedia
80,Mamonas_Assassinas,1523,2026-09-22,pt.wikipedia
81,2026_na_televisão_brasileira,1520,2026-09-22,pt.wikipedia
82,Isabel_Bathory,1504,2026-09-22,pt.wikipedia
