rank,article,views,date,project
1,Wikipedia:Hauptseite,843879,2026-09-25,de.wikipedia
2,Spezial:Suche,128405,2026-09-25,de.wikipedia
3,Der_Schimmelreiter,42335,2026-09-25,de.wikipedia
4,Lizzie_Borden,39819,2026-09-25,de.wikipedia
5,Liste_der_größten_Auslegerbrücken,29278,2026-09-25,de.wikipedia
6,Elif_Eralp,26462,2026-09-25,de.wikipedia
7,Amelie_Marie_Weber,22684,2026-09-25,de.wikipedia
8,Peter_Thiel,22477,2026-09-25,de.wikipedia
9,Jürgen_Klopp,19386,2026-09-25,de.wikipedia
10,Carmen_Nebel,19318,2026-09-25,de.wikipedia
11,Knock_at_the_Cabin,19177,2026-09-25,de.wikipedia
12,Babylon_Berlin,18611,2026-09-25,de.wikipedia
13,Kathrin_Ackermann,18377,2026-09-25,de.wikipedia
14,Peter_Nogly,17798,2026-09-25,de.wikipedia
15,Foto_eines_Döner-Kebab-Verkäufers_1855,17450,2026-09-25,de.wikipedia
16,Ted_Kaczynski,16967,2026-09-25,de.wikipedia
17,Christine_Urspruch,16808,2026-09-25,de.wikipedia
18,Gerhard_Zeiler,15906,2026-09-25,de.wikipedia
19,Birger_Larssen,15050,2026-09-25,de.wikipedia
20,Backstreet_Boys,15048,2026-09-25,de.wikipedia
21,Wikipedia:Wiki_Loves_Monuments_2026/Deutschland,14961,2026-09-25,de.wikipedia
22,Heidenau_(Sachsen),14103,2026-09-25,de.wikipedia
23,Marina_Vlady,13849,2026-09-25,de.wikipedia
24,UEFA_Nations_League,13817,2026-09-25,de.wikipedia
25,Philipp_Amthor,12387,2026-09-25,de.wikipedia
26,Datei:Germany_adm_location_map.svg,12243,2026-09-25,de.wikipedia
27,Remmo-Clan,11700,2026-09-25,de.wikipedia
28,Fichten-Reizker,11184,2026-09-25,de.wikipedia
29,Matthias_Reim,11082,2026-09-25,de.wikipedia
30,Philipp_Treu,10421,2026-09-25,de.wikipedia
31,Hauptseite,10403,2026-09-25,de.wikipedia
32,Nekrolog_2026,10368,2026-09-25,de.wikipedia
