rank,article,views,date,project
1,Wikipedia:Hauptseite,889947,2026-09-21,de.wikipedia
2,Elif_Eralp,285322,2026-09-21,de.wikipedia
3,Spezial:Suche,130313,2026-09-21,de.wikipedia
4,Lizzie_Borden,72440,2026-09-21,de.wikipedia
5,Landtagswahl_in_Mecklenburg-Vorpommern_2026,71063,2026-09-21,de.wikipedia
6,Remmo-Clan,59104,2026-09-21,de.wikipedia
7,Wahl_zum_Abgeordnetenhaus_von_Berlin_2026,45175,2026-09-21,de.wikipedia
8,Manuela_Schwesig,39487,2026-09-21,de.wikipedia
9,Cindy_Crawford,34921,2026-09-21,de.wikipedia
10,Mecklenburg-Vorpommern,32125,2026-09-21,de.wikipedia
11,Leif-Erik_Holm,31180,2026-09-21,de.wikipedia
12,Liste_der_größten_Auslegerbrücken,29237,2026-09-21,de.wikipedia
13,Joe_Kaeser,28790,2026-09-21,de.wikipedia
14,Hülya_Eralp,28478,2026-09-21,de.wikipedia
15,Philipp_Amthor,25171,2026-09-21,de.wikipedia
16,Babylon_Berlin,20929,2026-09-21,de.wikipedia
17,Die_Linke,20152,2026-09-21,de.wikipedia
18,Ruth_Moschner,19376,2026-09-21,de.wikipedia
19,Friedrich_Merz,18323,2026-09-21,de.wikipedia
20,Ferat_Koçak,17266,2026-09-21,de.wikipedia
21,Peter_Hermann_(Fußballspieler),16026,2026-09-21,de.wikipedia
22,Schörl_(Mineral),15993,2026-09-21,de.wikipedia
23,Man_nennt_mich_Hondo,15804,2026-09-21,de.wikipedia
24,Being_Hipp._First_Lady_of_European_Jazz,15540,2026-09-21,de.wikipedia
25,Dominik_Krause,15257,2026-09-21,de.wikipedia
26,Franziska_Giffey,15128,2026-09-21,de.wikipedia
27,Fossa_Eugeniana,14846,2026-09-21,de.wikipedia
28,Datei:Germany_adm_location_map.svg,14629,2026-09-21,de.wikipedia
29,Peter_Petrel,14533,2026-09-21,de.wikipedia
30,Thelma_Buabeng,14340,2026-09-21,de.wikipedia
31,Doula,14321,2026-09-21,de.wikipedia
32,Wikipedia:Wiki_Loves_Monuments_2026/Deutschland,14228,2026-09-21,de.wikipedia
33,Parlamentswahl_in_Russland_2026,13888,2026-09-21,de.wikipedia
34,Alice_Weidel,13774,2026-09-21,de.wikipedia
35,Kaia_Gerber,13543,2026-09-21,de.wikipedia
36,Aileen_Wuornos,13339,2026-09-21,de.wikipedia
37,21._September,13293,2026-09-21,de.wikipedia
38,Nekrolog_2026,13273,2026-09-21,de.wikipedia
39,Black_Rain,12905,2026-09-21,de.wikipedia
40,Santiago_Bernabéu,12818,2026-09-21,de.wikipedia
41,Midway_–_Für_die_Freiheit,12811,2026-09-21,de.wikipedia
42,Orlando_Letelier,12512,2026-09-21,de.wikipedia
43,Hauptseite,12296,2026-09-21,de.wikipedia
44,Ziegenturm,12035,2026-09-21,de.wikipedia
45,Antje_Kunstmann,11482,2026-09-21,de.wikipedia
46,Claudia_Schmutzler,10913,2026-09-21,de.wikipedia
47,Deutschland,10311,2026-09-21,de.wikipedia
48,Alexander_Blessin,10285,2026-09-21,de.wikipedia
49,Elversberg,10273,2026-09-21,de.wikipedia
50,Hans_Hoffmann_(Diplomat),10160,2026-09-21,de.wikipedia
51,ChatGPT,10086,2026-09-21,de.wikipedia
52,Schlacht_um_Midway,9997,2026-09-21,de.wikipedia
53,Landtagswahl_in_Sachsen-Anhalt_2026,9796,2026-09-21,de.wikipedia
54,Alternative_für_Deutschland,9693,2026-09-21,de.wikipedia
55,Berlin,9455,2026-09-21,de.wikipedia
56,Andreas_Scheuer,9442,2026-09-21,de.wikipedia
57,Polizeiruf_110:_Böse_Wetter,9339,2026-09-21,de.wikipedia
58,Tatort:_Die_letzten_Menschen_von_Köln,9251,2026-09-21,de.wikipedia
59,Wahl_zum_Abgeordnetenhaus_von_Berlin_2023,8791,2026-09-21,de.wikipedia
60,Jutta_Hipp,8613,2026-09-21,de.wikipedia
61,Chad_Gilbert,8571,2026-09-21,de.wikipedia
62,Daniel_Peters_(Politiker),8535,2026-09-21,de.wikipedia
63,Polizeiruf_110:_Petra,8451,2026-09-21,de.wikipedia
