rank,article,views,date,project
1,メインページ,777930,2026-09-22,ja.wikipedia
2,武井壮,146081,2026-09-22,ja.wikipedia
3,小嶺麗奈,110848,2026-09-22,ja.wikipedia
4,千葉小3女児殺害事件,87733,2026-09-22,ja.wikipedia
5,華岡青洲,73761,2026-09-22,ja.wikipedia
6,田口淳之介,69877,2026-09-22,ja.wikipedia
7,特別:検索,67753,2026-09-22,ja.wikipedia
8,加村真美,63077,2026-09-22,ja.wikipedia
9,宇野千代,58032,2026-09-22,ja.wikipedia
10,大友愛,42264,2026-09-22,ja.wikipedia
11,石橋静河,40021,2026-09-22,ja.wikipedia
12,猪俣周杜,36733,2026-09-22,ja.wikipedia
13,Timelesz,36356,2026-09-22,ja.wikipedia
14,秋本美空,35408,2026-09-22,ja.wikipedia
15,踊る大捜査線,34085,2026-09-22,ja.wikipedia
16,中島卓也_(野球),32477,2026-09-22,ja.wikipedia
17,諸橋愛,32380,2026-09-22,ja.wikipedia
18,松岡茉優,27515,2026-09-22,ja.wikipedia
19,長宗我部元親,26713,2026-09-22,ja.wikipedia
20,ローラ_(モデル),26154,2026-09-22,ja.wikipedia
21,グリーンマイル,24439,2026-09-22,ja.wikipedia
22,ブラッサム,24156,2026-09-22,ja.wikipedia
23,ほな・いこか,23157,2026-09-22,ja.wikipedia
24,柄本時生,22306,2026-09-22,ja.wikipedia
25,オデュッセイア_(映画),21471,2026-09-22,ja.wikipedia
26,西大伍,21241,2026-09-22,ja.wikipedia
27,長崎事件,21059,2026-09-22,ja.wikipedia
28,蜂須賀正勝,20614,2026-09-22,ja.wikipedia
29,原田夏希,20254,2026-09-22,ja.wikipedia
30,秋本啓之,18064,2026-09-22,ja.wikipedia
31,VIVANT,17985,2026-09-22,ja.wikipedia
32,M!LK,17515,2026-09-22,ja.wikipedia
33,鴫原ひなた,16805,2026-09-22,ja.wikipedia
34,山本辰生,16425,2026-09-22,ja.wikipedia
35,中村ゆり,16332,2026-09-22,ja.wikipedia
36,石橋凌,16286,2026-09-22,ja.wikipedia
37,ライアン・ウォード_(野球),15672,2026-09-22,ja.wikipedia
38,佐藤淑乃,15575,2026-09-22,ja.wikipedia
39,甲本ヒロト,15038,2026-09-22,ja.wikipedia
40,杉原愛子,15020,2026-09-22,ja.wikipedia
41,山田二千華,14853,2026-09-22,ja.wikipedia
42,北窓絢音,14566,2026-09-22,ja.wikipedia
43,藤原季節,14477,2026-09-22,ja.wikipedia
44,チェ・テジュン,14353,2026-09-22,ja.wikipedia
45,踊る大捜査線シリーズの登場人物一覧,13908,2026-09-22,ja.wikipedia
46,入来茉里,13797,2026-09-22,ja.wikipedia
47,甲本雅裕,13659,2026-09-22,ja.wikipedia
48,GTO_(1998年のテレビドラマ),13644,2026-09-22,ja.wikipedia
49,伏見俊昭,13541,2026-09-22,ja.wikipedia
50,原田美枝子,13496,2026-09-22,ja.wikipedia
51,八つ墓村,12545,2026-09-22,ja.wikipedia
51,戦慄かなの,12545,2026-09-22,ja.wikipedia
53,斎藤清六,12496,2026-09-22,ja.wikipedia
54,玉川祐子,12385,2026-09-22,ja.wikipedia
55,中村愛美,12199,2026-09-22,ja.wikipedia
56,石川真佑,12092,2026-09-22,ja.wikipedia
57,和田由紀子,12061,2026-09-22,ja.wikipedia
58,織田裕二,12056,2026-09-22,ja.wikipedia
59,ヒガンバナ,11868,2026-09-22,ja.wikipedia
60,呉夢潔,11860,2026-09-22,ja.wikipedia
61,オデュッセイア,11594,2026-09-22,ja.wikipedia
62,パク・シネ,11589,2026-09-22,ja.wikipedia
63,藤ノ川成剛,11569,2026-09-22,ja.wikipedia
64,ちいかわ_なんか小さくてかわいいやつ,11449,2026-09-22,ja.wikipedia
65,秋分の日,11384,2026-09-22,ja.wikipedia
66,菊池風磨,11244,2026-09-22,ja.wikipedia
67,ダウンタイム,10925,2026-09-22,ja.wikipedia
68,寺西拓人,10900,2026-09-22,ja.wikipedia
69,藤凌駕雅治,10792,2026-09-22,ja.wikipedia
70,望月彩華,10469,2026-09-22,ja.wikipedia
71,印旛沼,10460,2026-09-22,ja.wikipedia
72,磯部寛之,10430,2026-09-22,ja.wikipedia
73,天野はな,10249,2026-09-22,ja.wikipedia
74,踊る大捜査線_N.E.W._メトロポリスを駆け抜けろ!,9903,2026-09-22,ja.wikipedia
75,ファイル:Sukhoi_su-27_(blue)_flying_in_sky.jpg,9861,2026-09-22,ja.wikipedia
76,マイケル・クラーク・ダンカン,9853,2026-09-22,ja.wikipedia
77,有岡大貴,9834,2026-09-22,ja.wikipedia
78,仲里依紗,9737,2026-09-22,ja.wikipedia
79,深津絵里,9716,2026-09-22,ja.wikipedia
80,国民の休日,9643,2026-09-22,ja.wikipedia
81,宮﨑あおい,9570,2026-09-22,ja.wikipedia
82,篠塚大輝,9408,2026-09-22,ja.wikipedia
83,NHK紅白歌合戦の主要記録一覧,9406,2026-09-22,ja.wikipedia
84,橋本将生,9368,2026-09-22,ja.wikipedia
85,京極夏彦,9330,2026-09-22,ja.wikipedia
86,&TEAM,8945,2026-09-22,ja.wikipedia
87,無職転生_〜異世界行ったら本気だす〜,8902,2026-09-22,ja.wikipedia
88,寺尾常史,8761,2026-09-22,ja.wikipedia
89,=LOVE,8667,2026-09-22,ja.wikipedia
90,大神雄子,8643,2026-09-22,ja.wikipedia
91,堀大輔,8634,2026-09-22,ja.wikipedia
92,花澤香菜,8614,2026-09-22,ja.wikipedia
93,8iper,8583,2026-09-22,ja.wikipedia
94,張本美和,8571,2026-09-22,ja.wikipedia
95,趣里,8484,2026-09-22,ja.wikipedia
96,倉木華,8430,2026-09-22,ja.wikipedia
97,室井慎次,8404,2026-09-22,ja.wikipedia
